date,symbol,close
2013-10-08,DIS,64.000000
2013-10-08,GE,23.670000
2013-10-08,GS,153.050003
2013-10-08,HD,74.269997
2013-10-08,IBM,178.720001
2013-10-08,INTC,22.480000
2013-10-08,JNJ,85.610001
2013-10-08,JPM,50.869999
2013-10-08,KO,37.279999
2013-10-08,MCD,93.940002
2013-10-08,MMM,117.160004
2013-10-08,MRK,47.750000
2013-10-08,MSFT,33.009998
2013-10-08,NKE,70.279999
2013-10-08,PFE,28.240000
2013-10-08,PG,76.330002
2013-10-08,T,33.110001
2013-10-08,TRV,82.989998
2013-10-08,UNH,71.480003
2013-10-08,UTX,102.760002
2013-10-08,V,182.529999
2013-10-08,VZ,46.049999
2013-10-08,WMT,72.900002
2013-10-08,XOM,85.510002
2013-10-08,^DJI,14776.530273
2013-10-09,AXP,72.220001
2013-10-09,BA,114.470001
2013-10-09,CAT,83.519997
2013-10-09,CSCO,22.500000
2013-10-09,CVX,116.129997
2013-10-09,DD,56.939998
2013-10-09,DIS,63.590000
2013-10-09,GE,23.570000
2013-10-09,GS,154.440002
2013-10-09,HD,74.139999
2013-10-09,IBM,181.320007
2013-10-09,INTC,22.590000
2013-10-09,JNJ,85.959999
2013-10-09,JPM,50.750000
2013-10-09,KO,37.080002
2013-10-09,MCD,93.269997
2013-10-09,MMM,117.570000
2013-10-09,MRK,47.270000
2013-10-09,MSFT,33.070000
2013-10-09,NKE,70.889999
2013-10-09,PFE,28.290001
2013-10-09,PG,76.949997
2013-10-09,T,33.750000
2013-10-09,TRV,82.349998
2013-10-09,UNH,71.379997
2013-10-09,UTX,102.839996
2013-10-09,V,183.850006
2013-10-09,VZ,46.200001
2013-10-09,WMT,73.000000
2013-10-09,XOM,85.160004
2013-10-09,^DJI,14802.980469
2013-10-10,AXP,74.660004
2013-10-10,BA,118.900002
2013-10-10,CAT,84.730003
2013-10-10,CSCO,23.010000
2013-10-10,CVX,116.379997
2013-10-10,DD,58.289998
2013-10-10,DIS,65.580002
2013-10-10,GE,24.250000
2013-10-10,GS,158.009995
2013-10-10,HD,75.510002
2013-10-10,IBM,184.770004
2013-10-10,INTC,23.100000
2013-10-10,JNJ,87.779999
2013-10-10,JPM,52.520000
2013-10-10,KO,37.779999
2013-10-10,MCD,94.440002
2013-10-10,MMM,119.339996
2013-10-10,MRK,47.490002
2013-10-10,MSFT,33.759998
2013-10-10,NKE,73.440002
2013-10-10,PFE,28.770000
2013-10-10,PG,77.889999
2013-10-10,T,34.150002
2013-10-10,TRV,84.169998
2013-10-10,UNH,73.980003
2013-10-10,UTX,105.919998
2013-10-10,V,189.029999
2013-10-10,VZ,46.860001
2013-10-10,WMT,74.790001
2013-10-10,XOM,86.040001
2013-10-10,^DJI,15126.070312
2013-10-11,AXP,75.400002
2013-10-11,BA,117.980003
2013-10-11,CAT,85.610001
2013-10-11,CSCO,23.280001
2013-10-11,CVX,117.669998
2013-10-11,DD,57.929998
2013-10-11,DIS,66.209999
2013-10-11,GE,24.400000
2013-10-11,GS,160.000000
2013-10-11,HD,76.320000
2013-10-11,IBM,186.160004
2013-10-11,INTC,23.260000
2013-10-11,JNJ,89.449997
2013-10-11,JPM,52.509998
2013-10-11,KO,37.770000
2013-10-11,MCD,94.739998
2013-10-11,MMM,120.720001
2013-10-11,MRK,47.290001
2013-10-11,MSFT,34.130001
2013-10-11,NKE,73.459999
2013-10-11,PFE,28.719999
2013-10-11,PG,78.480003
2013-10-11,T,34.200001
2013-10-11,TRV,84.660004
2013-10-11,UNH,74.269997
2013-10-11,UTX,107.010002
2013-10-11,V,192.199997
2013-10-11,VZ,47.090000
2013-10-11,WMT,74.820000
2013-10-11,XOM,86.949997
2013-10-11,^DJI,15237.110352
2013-10-14,AXP,76.070000
2013-10-14,BA,119.459999
2013-10-14,CAT,86.239998
2013-10-14,CSCO,23.340000
2013-10-14,CVX,118.580002
2013-10-14,DD,58.360000
2013-10-14,DIS,66.830002
2013-10-14,GE,24.379999
2013-10-14,GS,159.460007
2013-10-14,HD,76.349998
2013-10-14,IBM,186.970001
2013-10-14,INTC,23.450001
2013-10-14,JNJ,89.800003
2013-10-14,JPM,52.709999
2013-10-14,KO,37.910000
2013-10-14,MCD,94.720001
2013-10-14,MMM,121.400002
2013-10-14,MRK,46.750000
2013-10-14,MSFT,34.450001
2013-10-14,NKE,74.059998
2013-10-14,PFE,29.350000
2013-10-14,PG,78.739998
2013-10-14,T,33.919998
2013-10-14,TRV,85.199997
2013-10-14,UNH,74.720001
2013-10-14,UTX,106.900002
2013-10-14,V,193.440002
2013-10-14,VZ,46.810001
2013-10-14,WMT,74.680000
2013-10-14,XOM,87.599998
2013-10-14,^DJI,15301.259766
2013-10-15,AXP,75.250000
2013-10-15,BA,118.180000
2013-10-15,CAT,85.750000
2013-10-15,CSCO,23.180000
2013-10-15,CVX,118.150002
2013-10-15,DD,58.140000
2013-10-15,DIS,66.440002
2013-10-15,GE,24.190001
2013-10-15,GS,157.630005
2013-10-15,HD,75.180000
2013-10-15,IBM,184.660004
2013-10-15,INTC,23.389999
2013-10-15,JNJ,89.930000
2013-10-15,JPM,52.310001
2013-10-15,KO,37.660000
2013-10-15,MCD,93.800003
2013-10-15,MMM,119.820000
2013-10-15,MRK,46.570000
2013-10-15,MSFT,34.490002
2013-10-15,NKE,73.709999
2013-10-15,PFE,29.160000
2013-10-15,PG,77.599998
2013-10-15,T,33.709999
2013-10-15,TRV,84.480003
2013-10-15,UNH,73.870003
2013-10-15,UTX,105.800003
2013-10-15,V,191.369995
2013-10-15,VZ,46.320000
2013-10-15,WMT,74.370003
2013-10-15,XOM,86.790001
2013-10-15,^DJI,15168.009766
2013-10-16,AXP,76.320000
2013-10-16,BA,120.339996
2013-10-16,CAT,86.269997
2013-10-16,CSCO,23.000000
2013-10-16,CVX,119.160004
2013-10-16,DD,59.059997
2013-10-16,DIS,66.349998
2013-10-16,GE,24.360001
2013-10-16,GS,162.250000
2013-10-16,HD,74.940002
2013-10-16,IBM,186.729996
2013-10-16,INTC,23.700001
2013-10-16,JNJ,91.110001
2013-10-16,JPM,54.000000
2013-10-16,KO,38.000000
2013-10-16,MCD,95.220001
2013-10-16,MMM,120.940002
2013-10-16,MRK,47.169998
2013-10-16,MSFT,34.639999
2013-10-16,NKE,74.519997
2013-10-16,PFE,29.799999
2013-10-16,PG,78.339996
2013-10-16,T,34.200001
2013-10-16,TRV,86.080002
2013-10-16,UNH,75.190002
2013-10-16,UTX,106.430000
2013-10-16,V,195.630005
2013-10-16,VZ,47.250000
2013-10-16,WMT,75.599998
2013-10-16,XOM,87.309998
2013-10-16,^DJI,15373.830078
2013-10-17,AXP,80.230003
2013-10-17,BA,122.290001
2013-10-17,CAT,85.849998
2013-10-17,CSCO,22.780001
2013-10-17,CVX,119.519997
2013-10-17,DD,59.639998
2013-10-17,DIS,66.419998
2013-10-17,GE,24.680000
2013-10-17,GS,158.320007
2013-10-17,HD,75.739998
2013-10-17,IBM,174.830002
2013-10-17,INTC,23.920000
2013-10-17,JNJ,91.970001
2013-10-17,JPM,54.209999
2013-10-17,KO,38.549999
2013-10-17,MCD,95.470001
2013-10-17,MMM,122.620003
2013-10-17,MRK,47.110001
2013-10-17,MSFT,34.919998
2013-10-17,NKE,74.540001
2013-10-17,PFE,30.260000
2013-10-17,PG,79.419998
2013-10-17,T,34.439999
2013-10-17,TRV,86.019997
2013-10-17,UNH,71.370003
2013-10-17,UTX,108.019997
2013-10-17,V,198.279999
2013-10-17,VZ,48.900002
2013-10-17,WMT,75.779999
2013-10-17,XOM,87.480003
2013-10-17,^DJI,15371.650391
2013-10-18,AXP,80.519997
2013-10-18,BA,122.519997
2013-10-18,CAT,87.339996
2013-10-18,CSCO,22.959999
2013-10-18,CVX,119.650002
2013-10-18,DD,59.619998
2013-10-18,DIS,67.150002
2013-10-18,GE,25.549999
2013-10-18,GS,158.690002
2013-10-18,HD,74.690002
2013-10-18,IBM,173.779999
2013-10-18,INTC,23.879999
2013-10-18,JNJ,91.629997
2013-10-18,JPM,54.299999
2013-10-18,KO,38.779999
2013-10-18,MCD,95.199997
2013-10-18,MMM,122.839996
2013-10-18,MRK,46.610001
2013-10-18,MSFT,34.959999
2013-10-18,NKE,75.930000
2013-10-18,PFE,30.510000
2013-10-18,PG,79.410004
2013-10-18,T,34.610001
2013-10-18,TRV,86.580002
2013-10-18,UNH,68.760002
2013-10-18,UTX,107.739998
2013-10-18,V,200.449997
2013-10-18,VZ,50.009998
2013-10-18,WMT,75.709999
2013-10-18,XOM,87.550003
2013-10-18,^DJI,15399.650391
2013-10-21,AXP,80.400002
2013-10-21,BA,121.470001
2013-10-21,CAT,87.699997
2013-10-21,CSCO,22.930000
2013-10-21,CVX,119.820000
2013-10-21,DD,59.459998
2013-10-21,DIS,67.610001
2013-10-21,GE,26.139999
2013-10-21,GS,159.770004
2013-10-21,HD,74.620003
2013-10-21,IBM,172.860001
2013-10-21,INTC,24.139999
2013-10-21,JNJ,91.199997
2013-10-21,JPM,54.270000
2013-10-21,KO,38.820000
2013-10-21,MCD,94.589996
2013-10-21,MMM,123.250000
2013-10-21,MRK,46.509998
2013-10-21,MSFT,34.990002
2013-10-21,NKE,76.089996
2013-10-21,PFE,30.400000
2013-10-21,PG,78.970001
2013-10-21,T,35.220001
2013-10-21,TRV,86.760002
2013-10-21,UNH,68.199997
2013-10-21,UTX,107.620003
2013-10-21,V,200.039993
2013-10-21,VZ,50.580002
2013-10-21,WMT,75.150002
2013-10-21,XOM,87.230003
2013-10-21,^DJI,15392.200195
2013-10-22,AXP,80.870003
2013-10-22,BA,122.480003
2013-10-22,CAT,89.169998
2013-10-22,CSCO,22.650000
2013-10-22,CVX,120.639999
2013-10-22,DD,60.170000
2013-10-22,DIS,69.000000
2013-10-22,GE,26.020000
2013-10-22,GS,159.250000
2013-10-22,HD,74.860001
2013-10-22,IBM,174.970001
2013-10-22,INTC,24.070000
2013-10-22,JNJ,92.360001
2013-10-22,JPM,53.619999
2013-10-22,KO,39.090000
2013-10-22,MCD,95.120003
2013-10-22,MMM,123.800003
2013-10-22,MRK,46.470001
2013-10-22,MSFT,34.580002
2013-10-22,NKE,75.959999
2013-10-22,PFE,30.680000
2013-10-22,PG,80.379997
2013-10-22,T,35.230000
2013-10-22,TRV,86.709999
2013-10-22,UNH,68.860001
2013-10-22,UTX,106.129997
2013-10-22,V,199.979996
2013-10-22,VZ,51.139999
2013-10-22,WMT,76.320000
2013-10-22,XOM,87.980003
2013-10-22,^DJI,15467.660156
2013-10-23,AXP,80.629997
2013-10-23,BA,129.020004
2013-10-23,CAT,83.760002
2013-10-23,CSCO,22.260000
2013-10-23,CVX,120.129997
2013-10-23,DD,60.219999
2013-10-23,DIS,68.120003
2013-10-23,GE,25.700001
2013-10-23,GS,157.740005
2013-10-23,HD,75.080002
2013-10-23,IBM,175.770004
2013-10-23,INTC,23.740000
2013-10-23,JNJ,92.099998
2013-10-23,JPM,52.750000
2013-10-23,KO,39.090000
2013-10-23,MCD,94.209999
2013-10-23,MMM,123.199997
2013-10-23,MRK,46.560001
2013-10-23,MSFT,33.759998
2013-10-23,NKE,75.559998
2013-10-23,PFE,30.600000
2013-10-23,PG,80.910004
2013-10-23,T,35.279999
2013-10-23,TRV,86.279999
2013-10-23,UNH,68.010002
2013-10-23,UTX,106.389999
2013-10-23,V,198.889999
2013-10-23,VZ,50.820000
2013-10-23,WMT,75.900002
2013-10-23,XOM,87.610001
2013-10-23,^DJI,15413.330078
2013-10-24,AXP,80.900002
2013-10-24,BA,128.979996
2013-10-24,CAT,84.529999
2013-10-24,CSCO,22.370001
2013-10-24,CVX,120.559998
2013-10-24,DD,61.380000
2013-10-24,DIS,69.050003
2013-10-24,GE,25.940001
2013-10-24,GS,159.960007
2013-10-24,HD,76.779999
2013-10-24,IBM,177.800003
2013-10-24,INTC,23.780001
2013-10-24,JNJ,92.349998
2013-10-24,JPM,52.480000
2013-10-24,KO,38.799999
2013-10-24,MCD,94.680000
2013-10-24,MMM,123.489998
2013-10-24,MRK,46.220001
2013-10-24,MSFT,33.720001
2013-10-24,NKE,75.510002
2013-10-24,PFE,30.610001
2013-10-24,PG,80.610001
2013-10-24,T,34.630001
2013-10-24,TRV,87.029999
2013-10-24,UNH,67.610001
2013-10-24,UTX,107.059998
2013-10-24,V,202.910004
2013-10-24,VZ,50.419998
2013-10-24,WMT,76.419998
2013-10-24,XOM,88.419998
2013-10-24,^DJI,15509.209961
2013-10-25,AXP,82.610001
2013-10-25,BA,131.190002
2013-10-25,CAT,84.769997
2013-10-25,CSCO,22.459999
2013-10-25,CVX,120.589996
2013-10-25,DD,61.899997
2013-10-25,DIS,69.260002
2013-10-25,GE,25.879999
2013-10-25,GS,162.089996
2013-10-25,HD,76.250000
2013-10-25,IBM,176.850006
2013-10-25,INTC,24.240000
2013-10-25,JNJ,92.089996
2013-10-25,JPM,52.770000
2013-10-25,KO,39.029999
2013-10-25,MCD,94.779999
2013-10-25,MMM,124.419998
2013-10-25,MRK,46.540001
2013-10-25,MSFT,35.730000
2013-10-25,NKE,75.699997
2013-10-25,PFE,30.610001
2013-10-25,PG,80.000000
2013-10-25,T,35.189999
2013-10-25,TRV,86.629997
2013-10-25,UNH,67.620003
2013-10-25,UTX,107.519997
2013-10-25,V,203.059998
2013-10-25,VZ,50.709999
2013-10-25,WMT,76.080002
2013-10-25,XOM,87.970001
2013-10-25,^DJI,15570.280273
2013-10-28,AXP,82.760002
2013-10-28,BA,129.880005
2013-10-28,CAT,84.279999
2013-10-28,CSCO,22.549999
2013-10-28,CVX,120.910004
2013-10-28,DD,61.560000
2013-10-28,DIS,69.000000
2013-10-28,GE,26.090000
2013-10-28,GS,161.449997
2013-10-28,HD,76.059998
2013-10-28,IBM,177.350006
2013-10-28,INTC,24.360001
2013-10-28,JNJ,92.389999
2013-10-28,JPM,52.680000
2013-10-28,KO,39.610001
2013-10-28,MCD,95.370003
2013-10-28,MMM,124.919998
2013-10-28,MRK,45.349998
2013-10-28,MSFT,35.570000
2013-10-28,NKE,75.510002
2013-10-28,PFE,30.740000
2013-10-28,PG,81.300003
2013-10-28,T,35.570000
2013-10-28,TRV,87.110001
2013-10-28,UNH,66.940002
2013-10-28,UTX,105.989998
2013-10-28,V,203.080002
2013-10-28,VZ,50.570000
2013-10-28,WMT,77.139999
2013-10-28,XOM,88.230003
2013-10-28,^DJI,15568.929688
2013-10-29,AXP,83.660004
2013-10-29,BA,129.660004
2013-10-29,CAT,84.070000
2013-10-29,CSCO,22.830000
2013-10-29,CVX,121.500000
2013-10-29,DD,61.480000
2013-10-29,DIS,68.919998
2013-10-29,GE,26.209999
2013-10-29,GS,162.110001
2013-10-29,HD,77.500000
2013-10-29,IBM,182.119995
2013-10-29,INTC,24.520000
2013-10-29,JNJ,93.139999
2013-10-29,JPM,52.730000
2013-10-29,KO,39.799999
2013-10-29,MCD,96.050003
2013-10-29,MMM,125.279999
2013-10-29,MRK,45.580002
2013-10-29,MSFT,35.520000
2013-10-29,NKE,75.910004
2013-10-29,PFE,31.250000
2013-10-29,PG,82.459999
2013-10-29,T,36.270000
2013-10-29,TRV,87.279999
2013-10-29,UNH,68.080002
2013-10-29,UTX,106.419998
2013-10-29,V,204.240005
2013-10-29,VZ,51.090000
2013-10-29,WMT,77.059998
2013-10-29,XOM,88.930000
2013-10-29,^DJI,15680.349609
2013-10-30,AXP,83.099998
2013-10-30,BA,129.679993
2013-10-30,CAT,83.489998
2013-10-30,CSCO,22.709999
2013-10-30,CVX,120.300003
2013-10-30,DD,61.020000
2013-10-30,DIS,68.470001
2013-10-30,GE,26.370001
2013-10-30,GS,162.050003
2013-10-30,HD,77.879997
2013-10-30,IBM,180.149994
2013-10-30,INTC,24.500000
2013-10-30,JNJ,92.790001
2013-10-30,JPM,52.599998
2013-10-30,KO,39.619999
2013-10-30,MCD,96.029999
2013-10-30,MMM,124.790001
2013-10-30,MRK,45.240002
2013-10-30,MSFT,35.540001
2013-10-30,NKE,76.129997
2013-10-30,PFE,30.930000
2013-10-30,PG,81.519997
2013-10-30,T,36.259998
2013-10-30,TRV,86.900002
2013-10-30,UNH,68.010002
2013-10-30,UTX,105.949997
2013-10-30,V,203.820007
2013-10-30,VZ,50.529999
2013-10-30,WMT,76.910004
2013-10-30,XOM,88.809998
2013-10-30,^DJI,15618.759766
2013-10-31,AXP,81.800003
2013-10-31,BA,130.500000
2013-10-31,CAT,83.360001
2013-10-31,CSCO,22.559999
2013-10-31,CVX,119.959999
2013-10-31,DD,61.200000
2013-10-31,DIS,68.589996
2013-10-31,GE,26.139999
2013-10-31,GS,160.860001
2013-10-31,HD,77.889999
2013-10-31,IBM,179.210007
2013-10-31,INTC,24.469999
2013-10-31,JNJ,92.610001
2013-10-31,JPM,51.540001
2013-10-31,KO,39.570000
2013-10-31,MCD,96.519997
2013-10-31,MMM,125.849998
2013-10-31,MRK,45.090000
2013-10-31,MSFT,35.410000
2013-10-31,NKE,75.760002
2013-10-31,PFE,30.690001
2013-10-31,PG,80.750000
2013-10-31,T,36.200001
2013-10-31,TRV,86.300003
2013-10-31,UNH,68.260002
2013-10-31,UTX,106.250000
2013-10-31,V,196.669998
2013-10-31,VZ,50.509998
2013-10-31,WMT,76.750000
2013-10-31,XOM,89.620003
2013-10-31,^DJI,15545.750000
2013-11-01,AXP,82.160004
2013-11-01,BA,133.029999
2013-11-01,CAT,83.589996
2013-11-01,CSCO,22.570000
2013-11-01,CVX,118.010002
2013-11-01,DD,61.089998
2013-11-01,DIS,69.010002
2013-11-01,GE,26.540001
2013-11-01,GS,162.050003
2013-11-01,HD,76.989998
2013-11-01,IBM,179.229996
2013-11-01,INTC,24.330000
2013-11-01,JNJ,93.370003
2013-11-01,JPM,52.509998
2013-11-01,KO,39.610001
2013-11-01,MCD,97.239998
2013-11-01,MMM,125.900002
2013-11-01,MRK,45.230000
2013-11-01,MSFT,35.529999
2013-11-01,NKE,76.059998
2013-11-01,PFE,31.170000
2013-11-01,PG,81.150002
2013-11-01,T,36.240002
2013-11-01,TRV,86.400002
2013-11-01,UNH,68.629997
2013-11-01,UTX,107.510002
2013-11-01,V,199.160004
2013-11-01,VZ,50.490002
2013-11-01,WMT,77.070000
2013-11-01,XOM,89.820000
2013-11-01,^DJI,15615.549805
2013-11-04,AXP,81.930000
2013-11-04,BA,132.789993
2013-11-04,CAT,83.889999
2013-11-04,CSCO,22.580000
2013-11-04,CVX,118.099998
2013-11-04,DD,60.309997
2013-11-04,DIS,68.809998
2013-11-04,GE,26.430000
2013-11-04,GS,163.160004
2013-11-04,HD,77.000000
2013-11-04,IBM,180.270004
2013-11-04,INTC,24.260000
2013-11-04,JNJ,93.029999
2013-11-04,JPM,52.040001
2013-11-04,KO,39.509998
2013-11-04,MCD,97.309998
2013-11-04,MMM,126.320000
2013-11-04,MRK,45.720001
2013-11-04,MSFT,35.939999
2013-11-04,NKE,76.370003
2013-11-04,PFE,31.260000
2013-11-04,PG,81.330002
2013-11-04,T,36.450001
2013-11-04,TRV,86.599998
2013-11-04,UNH,68.949997
2013-11-04,UTX,107.980003
2013-11-04,V,196.419998
2013-11-04,VZ,51.080002
2013-11-04,WMT,77.330002
2013-11-04,XOM,92.099998
2013-11-04,^DJI,15639.120117
2013-11-05,AXP,81.900002
2013-11-05,BA,133.570007
2013-11-05,CAT,84.050003
2013-11-05,CSCO,23.070000
2013-11-05,CVX,118.449997
2013-11-05,DD,60.299999
2013-11-05,DIS,68.849998
2013-11-05,GE,26.420000
2013-11-05,GS,161.949997
2013-11-05,HD,76.650002
2013-11-05,IBM,177.850006
2013-11-05,INTC,24.030001
2013-11-05,JNJ,92.809998
2013-11-05,JPM,51.950001
2013-11-05,KO,39.500000
2013-11-05,MCD,97.410004
