date,symbol,close
2012-09-27,CSCO,18.799999
2012-09-27,CVX,117.199997
2012-09-27,DD,50.839998
2012-09-27,DIS,52.580002
2012-09-27,GE,22.730000
2012-09-27,HD,59.880001
2012-09-27,HPQ,17.229999
2012-09-27,IBM,205.910004
2012-09-27,INTC,23.090000
2012-09-27,JNJ,69.010002
2012-09-27,JPM,40.680000
2012-09-27,KO,38.310001
2012-09-27,MCD,93.269997
2012-09-27,MMM,92.820000
2012-09-27,MRK,45.230000
2012-09-27,MSFT,30.160000
2012-09-27,PFE,24.959999
2012-09-27,PG,69.300003
2012-09-27,T,37.990002
2012-09-27,TRV,68.410004
2012-09-27,UNH,56.240002
2012-09-27,UTX,78.349998
2012-09-27,VZ,45.759998
2012-09-27,WMT,73.980003
2012-09-27,XOM,91.800003
2012-09-27,^DJI,13485.969727
2012-09-28,AA,8.859990
2012-09-28,AXP,56.860001
2012-09-28,BA,69.599998
2012-09-28,BAC,8.830000
2012-09-28,CAT,86.040001
2012-09-28,CSCO,19.100000
2012-09-28,CVX,116.559998
2012-09-28,DD,50.270000
2012-09-28,DIS,52.279999
2012-09-28,GE,22.709999
2012-09-28,HD,60.369999
2012-09-28,HPQ,17.059999
2012-09-28,IBM,207.449997
2012-09-28,INTC,22.660000
2012-09-28,JNJ,68.910004
2012-09-28,JPM,40.480000
2012-09-28,KO,37.930000
2012-09-28,MCD,91.750000
2012-09-28,MMM,92.419998
2012-09-28,MRK,45.099998
2012-09-28,MSFT,29.760000
2012-09-28,PFE,24.850000
2012-09-28,PG,69.360001
2012-09-28,T,37.700001
2012-09-28,TRV,68.260002
2012-09-28,UNH,55.410000
2012-09-28,UTX,78.290001
2012-09-28,VZ,45.570000
2012-09-28,WMT,73.800003
2012-09-28,XOM,91.449997
2012-09-28,^DJI,13437.129883
2012-10-01,AA,8.909990
2012-10-01,AXP,57.730000
2012-10-01,BA,70.010002
2012-10-01,BAC,8.960000
2012-10-01,CAT,85.470001
2012-10-01,CSCO,19.040001
2012-10-01,CVX,117.250000
2012-10-01,DD,50.359998
2012-10-01,DIS,52.070000
2012-10-01,GE,22.809999
2012-10-01,HD,60.570000
2012-10-01,HPQ,17.210000
2012-10-01,IBM,210.470001
2012-10-01,INTC,22.760000
2012-10-01,JNJ,69.129997
2012-10-01,JPM,40.970001
2012-10-01,KO,38.380001
2012-10-01,MCD,91.989998
2012-10-01,MMM,93.290001
2012-10-01,MRK,45.220001
2012-10-01,MSFT,29.490000
2012-10-01,PFE,25.040001
2012-10-01,PG,69.449997
2012-10-01,T,37.750000
2012-10-01,TRV,69.070000
2012-10-01,UNH,56.459999
2012-10-01,UTX,78.349998
2012-10-01,VZ,45.810001
2012-10-01,WMT,74.050003
2012-10-01,XOM,91.800003
2012-10-01,^DJI,13515.110352
2012-10-02,AA,8.849990
2012-10-02,AXP,57.180000
2012-10-02,BA,69.529999
2012-10-02,BAC,8.930000
2012-10-02,CAT,85.470001
2012-10-02,CSCO,18.870001
2012-10-02,CVX,117.959999
2012-10-02,DD,49.500001
2012-10-02,DIS,51.639999
2012-10-02,GE,22.790001
2012-10-02,HD,60.330002
2012-10-02,HPQ,17.129999
2012-10-02,IBM,209.839996
2012-10-02,INTC,22.840000
2012-10-02,JNJ,68.959999
2012-10-02,JPM,40.919998
2012-10-02,KO,38.340000
2012-10-02,MCD,90.930000
2012-10-02,MMM,93.540001
2012-10-02,MRK,45.470001
2012-10-02,MSFT,29.660000
2012-10-02,PFE,25.120001
2012-10-02,PG,68.790001
2012-10-02,T,37.810001
2012-10-02,TRV,68.699997
2012-10-02,UNH,56.799999
2012-10-02,UTX,78.389999
2012-10-02,VZ,45.860001
2012-10-02,WMT,73.750000
2012-10-02,XOM,91.720001
2012-10-02,^DJI,13482.360352
2012-10-03,AA,8.779990
2012-10-03,AXP,57.400002
2012-10-03,BA,69.860001
2012-10-03,BAC,9.110000
2012-10-03,CAT,85.279999
2012-10-03,CSCO,18.930000
2012-10-03,CVX,116.139999
2012-10-03,DD,49.440000
2012-10-03,DIS,52.470001
2012-10-03,GE,22.910000
2012-10-03,HD,61.770000
2012-10-03,HPQ,14.909999
2012-10-03,IBM,210.509995
2012-10-03,INTC,22.549999
2012-10-03,JNJ,69.000000
2012-10-03,JPM,40.860001
2012-10-03,KO,38.240002
2012-10-03,MCD,90.349998
2012-10-03,MMM,93.779999
2012-10-03,MRK,45.779999
2012-10-03,MSFT,29.860001
2012-10-03,PFE,25.320000
2012-10-03,PG,69.169998
2012-10-03,T,38.169998
2012-10-03,TRV,69.010002
2012-10-03,UNH,56.860001
2012-10-03,UTX,78.559998
2012-10-03,VZ,46.279999
2012-10-03,WMT,74.199997
2012-10-03,XOM,91.699997
2012-10-03,^DJI,13494.610352
2012-10-04,AA,9.069990
2012-10-04,AXP,58.369999
2012-10-04,BA,69.940002
2012-10-04,BAC,9.410000
2012-10-04,CAT,85.959999
2012-10-04,CSCO,18.900000
2012-10-04,CVX,117.150002
2012-10-04,DD,49.749999
2012-10-04,DIS,52.630001
2012-10-04,GE,22.950001
2012-10-04,HD,61.740002
2012-10-04,HPQ,14.939999
2012-10-04,IBM,210.389999
2012-10-04,INTC,22.469999
2012-10-04,JNJ,69.269997
2012-10-04,JPM,41.820000
2012-10-04,KO,38.330002
2012-10-04,MCD,91.029999
2012-10-04,MMM,94.430000
2012-10-04,MRK,46.119999
2012-10-04,MSFT,30.030001
2012-10-04,PFE,25.350000
2012-10-04,PG,69.379997
2012-10-04,T,38.340000
2012-10-04,TRV,69.279999
2012-10-04,UNH,57.970001
2012-10-04,UTX,78.529999
2012-10-04,VZ,47.259998
2012-10-04,WMT,74.720001
2012-10-04,XOM,92.220001
2012-10-04,^DJI,13575.360352
2012-10-05,AA,9.089989
2012-10-05,AXP,58.560001
2012-10-05,BA,70.889999
2012-10-05,BAC,9.320000
2012-10-05,CAT,85.430000
2012-10-05,CSCO,18.860001
2012-10-05,CVX,117.500000
2012-10-05,DD,50.350000
2012-10-05,DIS,52.970001
2012-10-05,GE,23.120001
2012-10-05,HD,63.200001
2012-10-05,HPQ,14.730000
2012-10-05,IBM,210.589996
2012-10-05,INTC,22.680000
2012-10-05,JNJ,69.650002
2012-10-05,JPM,41.709999
2012-10-05,KO,38.580002
2012-10-05,MCD,91.000000
2012-10-05,MMM,94.959999
2012-10-05,MRK,46.279999
2012-10-05,MSFT,29.850000
2012-10-05,PFE,25.520000
2012-10-05,PG,69.629997
2012-10-05,T,37.860001
2012-10-05,TRV,69.559998
2012-10-05,UNH,57.130001
2012-10-05,UTX,78.510002
2012-10-05,VZ,47.049999
2012-10-05,WMT,75.129997
2012-10-05,XOM,92.550003
2012-10-05,^DJI,13610.150391
2012-10-08,AA,9.119989
2012-10-08,AXP,58.820000
2012-10-08,BA,70.570000
2012-10-08,BAC,9.280000
2012-10-08,CAT,85.440002
2012-10-08,CSCO,18.900000
2012-10-08,CVX,117.620003
2012-10-08,DD,50.259998
2012-10-08,DIS,52.330002
2012-10-08,GE,22.920000
2012-10-08,HD,61.880001
2012-10-08,HPQ,14.460000
2012-10-08,IBM,209.820007
2012-10-08,INTC,22.510000
2012-10-08,JNJ,69.440002
2012-10-08,JPM,41.660000
2012-10-08,KO,38.580002
2012-10-08,MCD,91.540001
2012-10-08,MMM,95.370003
2012-10-08,MRK,46.340000
2012-10-08,MSFT,29.780001
2012-10-08,PFE,25.400000
2012-10-08,PG,69.099998
2012-10-08,T,37.660000
2012-10-08,TRV,69.540001
2012-10-08,UNH,57.599998
2012-10-08,UTX,78.370003
2012-10-08,VZ,46.570000
2012-10-08,WMT,75.250000
2012-10-08,XOM,92.680000
2012-10-08,^DJI,13583.650391
2012-10-09,AA,9.129990
2012-10-09,AXP,58.240002
2012-10-09,BA,70.639999
2012-10-09,BAC,9.210000
2012-10-09,CAT,84.750000
2012-10-09,CSCO,18.799999
2012-10-09,CVX,117.360001
2012-10-09,DD,49.500001
2012-10-09,DIS,51.509998
2012-10-09,GE,22.620001
2012-10-09,HD,60.950001
2012-10-09,HPQ,14.369999
2012-10-09,IBM,207.990005
2012-10-09,INTC,21.900000
2012-10-09,JNJ,68.410004
2012-10-09,JPM,41.380001
2012-10-09,KO,38.560001
2012-10-09,MCD,92.110001
2012-10-09,MMM,93.940002
2012-10-09,MRK,46.169998
2012-10-09,MSFT,29.280001
2012-10-09,PFE,25.309999
2012-10-09,PG,68.699997
2012-10-09,T,37.139999
2012-10-09,TRV,69.320000
2012-10-09,UNH,57.470001
2012-10-09,UTX,77.330002
2012-10-09,VZ,46.110001
2012-10-09,WMT,74.139999
2012-10-09,XOM,92.129997
2012-10-09,^DJI,13473.530273
2012-10-10,AA,8.709990
2012-10-10,AXP,57.970001
2012-10-10,BA,70.339996
2012-10-10,BAC,9.210000
2012-10-10,CAT,83.160004
2012-10-10,CSCO,18.309999
2012-10-10,CVX,112.449997
2012-10-10,DD,49.120000
2012-10-10,DIS,51.209999
2012-10-10,GE,22.430000
2012-10-10,HD,59.740002
2012-10-10,HPQ,14.180000
2012-10-10,IBM,205.820007
2012-10-10,INTC,21.760000
2012-10-10,JNJ,68.220001
2012-10-10,JPM,41.770000
2012-10-10,KO,38.090000
2012-10-10,MCD,92.400002
2012-10-10,MMM,93.279999
2012-10-10,MRK,45.599998
2012-10-10,MSFT,28.980000
2012-10-10,PFE,25.160000
2012-10-10,PG,68.139999
2012-10-10,T,36.919998
2012-10-10,TRV,69.400002
2012-10-10,UNH,57.110001
2012-10-10,UTX,76.019997
2012-10-10,VZ,45.779999
2012-10-10,WMT,75.419998
2012-10-10,XOM,91.029999
2012-10-10,^DJI,13344.969727
2012-10-11,AA,8.769990
2012-10-11,AXP,58.470001
2012-10-11,BA,70.830002
2012-10-11,BAC,9.340000
2012-10-11,CAT,82.849998
2012-10-11,CSCO,18.260000
2012-10-11,CVX,113.059998
2012-10-11,DD,48.780000
2012-10-11,DIS,50.340000
2012-10-11,GE,22.510000
2012-10-11,HD,59.009998
2012-10-11,HPQ,14.250000
2012-10-11,IBM,205.759995
2012-10-11,INTC,21.680000
2012-10-11,JNJ,67.970001
2012-10-11,JPM,42.099998
2012-10-11,KO,38.110001
2012-10-11,MCD,92.360001
2012-10-11,MMM,92.830002
2012-10-11,MRK,45.450001
2012-10-11,MSFT,28.950001
2012-10-11,PFE,25.120001
2012-10-11,PG,68.000000
2012-10-11,T,36.259998
2012-10-11,TRV,69.160004
2012-10-11,UNH,57.660000
2012-10-11,UTX,76.050003
2012-10-11,VZ,45.200001
2012-10-11,WMT,75.010002
2012-10-11,XOM,91.169998
2012-10-11,^DJI,13326.389648
2012-10-12,AA,8.689990
2012-10-12,AXP,57.889999
2012-10-12,BA,71.849998
2012-10-12,BAC,9.120000
2012-10-12,CAT,82.820000
2012-10-12,CSCO,18.410000
2012-10-12,CVX,112.070000
2012-10-12,DD,48.689997
2012-10-12,DIS,50.590000
2012-10-12,GE,22.480000
2012-10-12,HD,59.560001
2012-10-12,HPQ,14.409999
2012-10-12,IBM,207.800003
2012-10-12,INTC,21.480000
2012-10-12,JNJ,67.970001
2012-10-12,JPM,41.619999
2012-10-12,KO,38.230000
2012-10-12,MCD,92.510002
2012-10-12,MMM,92.750000
2012-10-12,MRK,45.619999
2012-10-12,MSFT,29.200001
2012-10-12,PFE,25.120001
2012-10-12,PG,67.940002
2012-10-12,T,35.630001
2012-10-12,TRV,68.720001
2012-10-12,UNH,57.070000
2012-10-12,UTX,75.959999
2012-10-12,VZ,44.619999
2012-10-12,WMT,75.809998
2012-10-12,XOM,91.029999
2012-10-12,^DJI,13328.849609
2012-10-15,AA,8.799990
2012-10-15,AXP,57.590000
2012-10-15,BA,72.250000
2012-10-15,BAC,9.440000
2012-10-15,CAT,82.809998
2012-10-15,CSCO,18.549999
2012-10-15,CVX,112.820000
2012-10-15,DD,49.009998
2012-10-15,DIS,50.790001
2012-10-15,GE,22.639999
2012-10-15,HD,60.650002
2012-10-15,HPQ,14.469999
2012-10-15,IBM,208.929993
2012-10-15,INTC,21.730000
2012-10-15,JNJ,68.599998
2012-10-15,JPM,42.380001
2012-10-15,KO,38.130001
2012-10-15,MCD,93.500000
2012-10-15,MMM,92.790001
2012-10-15,MRK,46.590000
2012-10-15,MSFT,29.510000
2012-10-15,PFE,25.570000
2012-10-15,PG,68.709999
2012-10-15,T,35.209999
2012-10-15,TRV,69.790001
2012-10-15,UNH,57.490002
2012-10-15,UTX,76.150002
2012-10-15,VZ,44.500000
2012-10-15,WMT,77.150002
2012-10-15,XOM,91.510002
2012-10-15,^DJI,13424.230469
2012-10-16,AA,8.939990
2012-10-16,AXP,58.630001
2012-10-16,BA,73.480003
2012-10-16,BAC,9.460000
2012-10-16,CAT,84.959999
2012-10-16,CSCO,18.850000
2012-10-16,CVX,114.089996
2012-10-16,DD,49.739997
2012-10-16,DIS,51.240002
2012-10-16,GE,22.639999
2012-10-16,HD,60.860001
2012-10-16,HPQ,14.569999
2012-10-16,IBM,211.000000
2012-10-16,INTC,22.350000
2012-10-16,JNJ,69.550003
2012-10-16,JPM,42.830002
2012-10-16,KO,37.900002
2012-10-16,MCD,94.089996
2012-10-16,MMM,94.230003
2012-10-16,MRK,47.169998
2012-10-16,MSFT,29.490000
2012-10-16,PFE,25.799999
2012-10-16,PG,69.000000
2012-10-16,T,35.400002
2012-10-16,TRV,70.489998
2012-10-16,UNH,56.880001
2012-10-16,UTX,77.599998
2012-10-16,VZ,44.080002
2012-10-16,WMT,76.910004
2012-10-16,XOM,92.379997
2012-10-16,^DJI,13551.780273
2012-10-17,AA,9.179989
2012-10-17,AXP,59.369999
2012-10-17,BA,73.629997
2012-10-17,BAC,9.440000
2012-10-17,CAT,86.629997
2012-10-17,CSCO,18.709999
2012-10-17,CVX,115.180000
2012-10-17,DD,49.849999
2012-10-17,DIS,52.290001
2012-10-17,GE,22.910000
2012-10-17,HD,61.389999
2012-10-17,HPQ,14.720000
2012-10-17,IBM,200.630005
2012-10-17,INTC,21.790001
2012-10-17,JNJ,71.000000
2012-10-17,JPM,43.320000
2012-10-17,KO,37.740002
2012-10-17,MCD,93.680000
2012-10-17,MMM,94.809998
2012-10-17,MRK,47.389999
2012-10-17,MSFT,29.590000
2012-10-17,PFE,25.840000
2012-10-17,PG,69.470001
2012-10-17,T,35.720001
2012-10-17,TRV,71.379997
2012-10-17,UNH,55.990002
2012-10-17,UTX,78.540001
2012-10-17,VZ,44.720001
2012-10-17,WMT,77.029999
2012-10-17,XOM,93.389999
2012-10-17,^DJI,13557.000000
2012-10-18,AA,9.209989
2012-10-18,AXP,57.610001
2012-10-18,BA,74.260002
2012-10-18,BAC,9.470000
2012-10-18,CAT,86.620003
2012-10-18,CSCO,18.610001
2012-10-18,CVX,114.650002
2012-10-18,DD,50.419998
2012-10-18,DIS,52.419998
2012-10-18,GE,22.809999
2012-10-18,HD,61.799999
2012-10-18,HPQ,14.800000
2012-10-18,IBM,194.960007
2012-10-18,INTC,21.670000
2012-10-18,JNJ,72.519997
2012-10-18,JPM,43.009998
2012-10-18,KO,37.840000
2012-10-18,MCD,92.860001
2012-10-18,MMM,94.739998
2012-10-18,MRK,47.959999
2012-10-18,MSFT,29.500000
2012-10-18,PFE,26.040001
2012-10-18,PG,69.470001
2012-10-18,T,36.020000
2012-10-18,TRV,73.940002
2012-10-18,UNH,56.009998
2012-10-18,UTX,79.230003
2012-10-18,VZ,45.779999
2012-10-18,WMT,76.559998
2012-10-18,XOM,93.480003
2012-10-18,^DJI,13548.940430
2012-10-19,AA,9.009990
2012-10-19,AXP,56.860001
2012-10-19,BA,74.010002
2012-10-19,BAC,9.440000
2012-10-19,CAT,83.860001
2012-10-19,CSCO,18.040001
2012-10-19,CVX,113.379997
2012-10-19,DD,49.340000
2012-10-19,DIS,51.900002
2012-10-19,GE,22.030001
2012-10-19,HD,61.889999
2012-10-19,HPQ,14.479999
2012-10-19,IBM,193.360001
2012-10-19,INTC,21.270000
2012-10-19,JNJ,71.860001
2012-10-19,JPM,42.320000
2012-10-19,KO,37.400002
2012-10-19,MCD,88.720001
2012-10-19,MMM,92.940002
2012-10-19,MRK,47.029999
2012-10-19,MSFT,28.639999
2012-10-19,PFE,25.760000
2012-10-19,PG,68.570000
2012-10-19,T,35.320000
2012-10-19,TRV,73.510002
2012-10-19,UNH,55.660000
2012-10-19,UTX,77.989998
2012-10-19,VZ,45.160000
2012-10-19,WMT,75.620003
2012-10-19,XOM,92.150002
2012-10-19,^DJI,13343.509766
2012-10-22,AA,9.099990
2012-10-22,AXP,56.740002
2012-10-22,BA,73.699997
2012-10-22,BAC,9.550000
2012-10-22,CAT,85.080002
2012-10-22,CSCO,18.190001
2012-10-22,CVX,112.739998
2012-10-22,DD,49.759997
2012-10-22,DIS,51.790001
2012-10-22,GE,21.700001
2012-10-22,HD,62.040001
2012-10-22,HPQ,14.709999
2012-10-22,IBM,194.399994
2012-10-22,INTC,21.459999
2012-10-22,JNJ,71.779999
2012-10-22,JPM,42.090000
2012-10-22,KO,37.230000
2012-10-22,MCD,88.449997
2012-10-22,MMM,92.529999
2012-10-22,MRK,46.480000
2012-10-22,MSFT,28.000000
2012-10-22,PFE,25.600000
2012-10-22,PG,68.500000
2012-10-22,T,35.259998
2012-10-22,TRV,73.989998
2012-10-22,UNH,56.540001
2012-10-22,UTX,77.830002
2012-10-22,VZ,44.770000
2012-10-22,WMT,75.650002
2012-10-22,XOM,92.190002
2012-10-22,^DJI,13345.889648
2012-10-23,AA,8.779990
2012-10-23,AXP,55.380001
2012-10-23,BA,72.820000
2012-10-23,BAC,9.360000
2012-10-23,CAT,83.580002
2012-10-23,CSCO,18.010000
2012-10-23,CVX,109.379997
2012-10-23,DD,45.249997
2012-10-23,DIS,50.759998
2012-10-23,GE,21.280001
2012-10-23,HD,61.750000
2012-10-23,HPQ,14.260000
2012-10-23,IBM,191.250000
2012-10-23,INTC,21.590000
2012-10-23,JNJ,70.889999
2012-10-23,JPM,41.330002
2012-10-23,KO,36.610001
2012-10-23,MCD,87.959999
2012-10-23,MMM,88.730003
2012-10-23,MRK,45.889999
2012-10-23,MSFT,28.049999
2012-10-23,PFE,25.190001
2012-10-23,PG,67.440002
2012-10-23,T,35.000000
2012-10-23,TRV,73.379997
2012-10-23,UNH,56.180000
2012-10-23,UTX,77.070000
2012-10-23,VZ,44.070000
2012-10-23,WMT,74.760002
2012-10-23,XOM,90.180000
2012-10-23,^DJI,13102.530273
2012-10-24,AA,8.699990
2012-10-24,AXP,55.230000
2012-10-24,BA,72.709999
2012-10-24,BAC,9.310000
2012-10-24,CAT,82.730003
2012-10-24,CSCO,17.379999
2012-10-24,CVX,109.709999
2012-10-24,DD,44.910001
2012-10-24,DIS,50.650002
2012-10-24,GE,21.260000
2012-10-24,HD,61.279999
2012-10-24,HPQ,14.040000
2012-10-24,IBM,190.720001
2012-10-24,INTC,21.459999
2012-10-24,JNJ,70.739998
2012-10-24,JPM,41.709999
2012-10-24,KO,36.880001
2012-10-24,MCD,87.279999
2012-10-24,MMM,88.389999
2012-10-24,MRK,45.880001
2012-10-24,MSFT,27.900000
2012-10-24,PFE,25.309999
2012-10-24,PG,68.080002
2012-10-24,T,34.709999
2012-10-24,TRV,73.180000
2012-10-24,UNH,55.919998
2012-10-24,UTX,77.900002
2012-10-24,VZ,44.230000
2012-10-24,WMT,74.820000
2012-10-24,XOM,89.879997
2012-10-24,^DJI,13077.339844
2012-10-25,AA,8.729990
2012-10-25,AXP,55.439999
2012-10-25,BA,71.540001
2012-10-25,BAC,9.240000
2012-10-25,CAT,83.529999
2012-10-25,CSCO,17.200001
2012-10-25,CVX,110.959999
2012-10-25,DD,45.169997
2012-10-25,DIS,50.259998
2012-10-25,GE,21.260000
2012-10-25,HD,60.480000
2012-10-25,HPQ,14.190000
2012-10-25,IBM,191.600006
2012-10-25,INTC,21.690001
2012-10-25,JNJ,71.139999
2012-10-25,JPM,41.669998
2012-10-25,KO,37.090000
2012-10-25,MCD,87.330002
2012-10-25,MMM,87.809998
2012-10-25,MRK,46.299999
2012-10-25,MSFT,27.879999
2012-10-25,PFE,25.610001
2012-10-25,PG,70.070000
2012-10-25,T,34.500000
2012-10-25,TRV,72.120003
2012-10-25,UNH,56.209999
2012-10-25,UTX,77.290001
2012-10-25,VZ,44.250000
2012-10-25,WMT,75.320000
2012-10-25,XOM,90.430000
2012-10-25,^DJI,13103.679688
2012-10-26,AA,8.649990
2012-10-26,AXP,55.750000
2012-10-26,BA,71.110001
2012-10-26,BAC,9.120000
2012-10-26,CAT,84.250000
2012-10-26,CSCO,17.290001
2012-10-26,CVX,111.180000
2012-10-26,DD,45.179999
2012-10-26,DIS,50.080002
2012-10-26,GE,21.110001
2012-10-26,HD,60.040001
2012-10-26,HPQ,14.089999
2012-10-26,IBM,193.270004
2012-10-26,INTC,21.950001
2012-10-26,JNJ,70.900002
2012-10-26,JPM,41.160000
2012-10-26,KO,37.040001
2012-10-26,MCD,86.709999
2012-10-26,MMM,88.029999
2012-10-26,MRK,46.150002
2012-10-26,MSFT,28.209999
2012-10-26,PFE,25.430000
2012-10-26,PG,69.440002
2012-10-26,T,34.630001
2012-10-26,TRV,71.559998
2012-10-26,UNH,55.779999
2012-10-26,UTX,78.199997
2012-10-26,VZ,44.730000
2012-10-26,WMT,75.110001
2012-10-26,XOM,90.620003
2012-10-26,^DJI,13107.209961
2012-10-31,AA,8.569990
2012-10-31,AXP,55.970001
2012-10-31,BA,70.440002
2012-10-31,BAC,9.320000
2012-10-31,CAT,84.809998
2012-10-31,CSCO,17.150000
2012-10-31,CVX,110.239998
2012-10-31,DD,44.519998
2012-10-31,DIS,49.119999
2012-10-31,GE,21.059999
2012-10-31,HD,61.380001
2012-10-31,HPQ,13.850000
2012-10-31,IBM,194.529999
2012-10-31,INTC,21.629999
2012-10-31,JNJ,70.820000
2012-10-31,JPM,41.680000
2012-10-31,KO,37.180000
2012-10-31,MCD,86.800003
2012-10-31,MMM,87.599998
2012-10-31,MRK,45.630001
2012-10-31,MSFT,28.540001
2012-10-31,PFE,24.870001
2012-10-31,PG,69.239998
2012-10-31,T,34.590000
2012-10-31,TRV,70.940002
2012-10-31,UNH,56.000000
2012-10-31,UTX,78.160004
2012-10-31,VZ,44.639999
2012-10-31,WMT,75.019997
2012-10-31,XOM,91.169998
2012-10-31,^DJI,13096.459961
2012-11-01,AA,8.749990
2012-11-01,AXP,56.849998
2012-11-01,BA,70.790001
2012-11-01,BAC,9.740000
2012-11-01,CAT,87.650002
2012-11-01,CSCO,17.510000
2012-11-01,CVX,111.459999
2012-11-01,DD,44.999999
2012-11-01,DIS,49.779999
2012-11-01,GE,21.340000
2012-11-01,HD,62.259998
2012-11-01,HPQ,13.999999
2012-11-01,IBM,197.149994
2012-11-01,INTC,22.260000
2012-11-01,JNJ,71.500000
2012-11-01,JPM,42.840000
2012-11-01,KO,37.330002
2012-11-01,MCD,86.800003
2012-11-01,MMM,89.250000
2012-11-01,MRK,45.939999
2012-11-01,MSFT,29.520000
2012-11-01,PFE,24.549999
2012-11-01,PG,69.250000
2012-11-01,T,35.090000
2012-11-01,TRV,70.230003
2012-11-01,UNH,56.950001
2012-11-01,UTX,79.059998
2012-11-01,VZ,45.139999
2012-11-01,WMT,73.449997
2012-11-01,XOM,91.599998
2012-11-01,^DJI,13232.620117
2012-11-02,AA,8.649990
2012-11-02,AXP,56.709999
2012-11-02,BA,70.050003
2012-11-02,BAC,9.850000
2012-11-02,CAT,85.790001
2012-11-02,CSCO,17.350000
2012-11-02,CVX,108.370003
2012-11-02,DD,44.150000
2012-11-02,DIS,49.860001
2012-11-02,GE,21.309999
2012-11-02,HD,62.020000
2012-11-02,HPQ,13.759999
2012-11-02,IBM,193.429993
2012-11-02,INTC,22.059999
2012-11-02,JNJ,70.900002
2012-11-02,JPM,42.419998
2012-11-02,KO,37.080002
2012-11-02,MCD,86.860001
2012-11-02,MMM,88.970001
2012-11-02,MRK,46.000000
2012-11-02,MSFT,29.500000
2012-11-02,PFE,24.549999
2012-11-02,PG,69.190002
2012-11-02,T,34.930000
2012-11-02,TRV,69.620003
2012-11-02,UNH,56.049999
2012-11-02,UTX,78.070000
2012-11-02,VZ,44.520000
2012-11-02,WMT,72.769997
2012-11-02,XOM,90.269997
2012-11-02,^DJI,13093.160156
2012-11-05,AA,8.609991
2012-11-05,AXP,56.360001
2012-11-05,BA,70.410004
2012-11-05,BAC,9.750000
2012-11-05,CAT,86.769997
2012-11-05,CSCO,17.400000
2012-11-05,CVX,109.190002
2012-11-05,DD,44.330000
2012-11-05,DIS,50.320000
2012-11-05,GE,21.410000
2012-11-05,HD,62.380001
