AA,AXP,BA,BAC,CAT,CSCO,CVX,DD,DIS,GE,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MDLZ,MMM,MRK,MSFT,PFE,PG,T,TRV,UTX,VZ,WMT,XOM,^DJI
14.319984,41.009997999999996,72.32,17.57,62.060001,26.450001,73.93,38.770001,34.389998999999996,18.450001,32.32,53.059996,128.529999,22.43,64.75,44.939999,54.619999,66.800003,30.719998999999998,81.610001,38.009997999999996,29.65,17.610001,63.610001000000004,26.26,54.060001,73.040001,30.459878999999997,55.580002,66.5,10836.150391
14.109983999999999,41.419998,72.489998,17.74,62.139998999999996,26.43,73.800003,37.829999,35.09,18.299999,32.619999,53.499999,129.240005,22.35,64.57,44.939999,54.799999,66.900002,30.799999,80.93,37.779999,30.01,17.389999,63.619999,26.15,54.080002,73.269997,30.309881,55.610001000000004,66.300003,10841.209961
14.269984,41.119999,72.589996,17.9,62.439999,26.469998999999998,74.43,37.689999,35.310001,18.34,32.75,53.419996999999995,129.259995,22.24,64.379997,45.02,54.650002,67.260002,30.629998999999998,81.0,37.43,29.66,17.139999,63.689999,26.24,54.349998,73.620003,30.369878999999997,55.509997999999996,66.540001,10850.360352
14.439983999999999,41.48,74.110001,18.040001,63.48,26.51,75.230003,37.719997,35.16,18.4,32.599998,52.969999,128.58999599999999,22.33,64.82,44.860001000000004,54.77,67.07,30.540001,81.360001,37.889998999999996,29.59,17.280001000000002,63.73,26.51,54.759997999999996,74.0,30.449879,55.740002000000004,67.300003,10895.860352
14.399982999999999,41.290001000000004,73.529999,17.76,63.16,26.65,75.300003,37.779996999999995,35.099998,18.299999,32.689999,53.259999,128.770004,22.34,64.900002,44.580002,54.869999,67.239998,30.5,84.279999,37.66,29.77,17.26,63.66,25.950001,53.93,74.129997,31.229877000000002,55.91,67.050003,10907.419922
14.239984,41.259997999999996,72.610001,17.85,62.849998,26.030001000000002,75.83000200000001,37.240001,34.91,18.200001,32.349998,53.149997,128.25,22.290001,65.199997,44.75,55.0,66.720001,30.24,83.57,37.349998,29.290001,17.15,63.27,25.84,53.939999,73.610001,31.019878000000002,55.599998,66.980003,10856.629883
14.699983,41.700001,72.989998,18.040001,63.990002000000004,25.83,76.690002,37.909999,35.549999,18.33,32.380001,53.239999,128.25,22.389999,65.769997,45.18,55.299999,67.58000200000001,30.34,83.849998,37.709998999999996,29.16,17.08,63.360001000000004,26.110001,53.919998,74.129997,31.279876,55.490002000000004,67.610001,10927.070312
14.729984,42.669998,72.040001,18.129998999999998,64.989998,26.17,77.660004,38.419998,35.220001,18.530001000000002,32.66,53.86999599999999,129.350006,22.59,65.400002,45.34,54.860001000000004,68.029999,30.209999,84.190002,37.389998999999996,29.27,16.9,63.759997999999996,26.309998999999998,53.330002,74.849998,31.459875,55.490002000000004,68.190002,10973.549805
15.029982,43.119999,72.360001,18.49,65.290001,26.219998999999998,77.879997,38.810001,35.470001,18.6,32.549999,53.859995999999995,128.929993,22.4,65.309998,45.84,54.290001000000004,67.809998,30.08,84.349998,37.25,29.32,16.959999,63.110001000000004,26.309998999999998,52.59,74.66999799999999,31.199876,55.529999,67.900002,10969.990234
14.739982999999999,42.369999,72.099998,18.620001000000002,64.470001,26.34,77.370003,38.790001000000004,35.32,18.5,32.610001000000004,53.29,128.479996,22.450001,65.220001,45.32,53.82,67.699997,30.07,83.660004,36.790001000000004,29.35,17.07,62.5,25.65,52.5,73.989998,30.23988,55.279999,67.339996,10897.519531
14.869983,43.689999,72.279999,18.65,64.480003,26.280001000000002,77.660004,39.139998999999996,35.669998,18.559998999999998,32.970001,53.629996,127.610001,22.309998999999998,64.93,45.759997999999996,53.759997999999996,68.760002,30.129998999999998,82.949997,36.779999,29.92,17.139999,62.560001,26.02,52.259997999999996,73.699997,30.159879999999998,55.380001,67.860001,10927.070312
14.389984,43.880001,72.41999799999999,18.59,65.269997,26.6,79.5,39.189997,36.220001,18.52,33.25,53.86999599999999,128.759995,22.549999,65.139999,45.98,54.59,68.68,30.24,83.489998,36.970001,30.34,17.25,62.73,26.440001000000002,52.400002,73.989998,30.079881,55.07,68.760002,10997.349609
14.569984,44.540001000000004,71.91999799999999,18.66,66.730003,26.530001000000002,80.43,38.899999,35.889998999999996,18.709999,33.48,53.879996,128.360001,22.540001,65.110001,46.139998999999996,54.759997999999996,68.529999,30.34,83.279999,36.849998,30.32,17.290001,62.700001,26.379998999999998,52.02,73.760002,29.939882,55.02,68.709999,11005.969727
14.339982999999998,44.990002000000004,71.190002,18.67,66.190002,26.440001000000002,80.209999,38.61,35.84,18.950001,34.34,53.779999,129.029999,22.77,65.68,45.869999,55.02,68.91999799999999,30.65,83.940002,36.700001,30.450001,17.18,63.0,26.200001,52.220001,73.459999,30.069881,54.720001,68.660004,11019.419922
14.429982999999998,46.459998999999996,71.699997,19.4,67.279999,26.879998999999998,80.58000200000001,38.870001,36.200001,19.35,34.98,54.519998,131.25,23.52,65.489998,47.73,54.950001,69.41999799999999,30.879998999999998,84.389999,36.209998999999996,30.82,17.07,63.189999,26.24,52.91,74.0,29.849882,54.639998999999996,68.610001,11123.110352
14.309982999999999,46.669998,72.089996,19.48,68.220001,27.209999,81.589996,39.329997,36.400002,19.5,35.139998999999996,54.229997,130.889999,24.219998999999998,65.510002,47.810001,54.259997999999996,69.160004,31.07,85.0,36.040001000000004,30.870001000000002,16.99,63.0,26.24,52.880001,74.610001,29.539883000000003,54.130001,68.260002,11144.570312
13.909985,45.099998,70.790001,18.41,66.879997,26.98,80.75,38.659998,35.830002,18.969998999999998,35.009997999999996,53.749998,130.630005,23.92,65.019997,45.549999,54.970001,69.029999,30.66,83.760002,35.709998999999996,30.67,16.799999,62.849998,25.93,52.139998999999996,73.690002,29.579882,54.110001000000004,67.93,11018.660156
13.719984,45.759997999999996,70.959999,18.389999,66.989998,27.07,81.32,39.369997,36.169998,18.940001000000002,35.169998,53.639996999999994,132.229996,24.0,66.029999,45.389998999999996,55.32,69.91999799999999,30.790001,83.900002,35.900002,31.040001,16.790001,63.220001,26.379998999999998,53.189999,73.760002,29.729883,54.389998999999996,68.230003,11092.049805
13.749984,46.200001,71.410004,18.610001,67.5,27.18,82.050003,39.159999,36.540001000000004,19.0,35.18,53.56,129.690002,24.120001000000002,65.989998,45.880001,54.470001,70.339996,30.450001,85.269997,36.060001,31.360001,16.76,63.189999,26.66,53.169998,74.199997,29.759883000000002,54.52,68.970001,11117.05957
13.709984,45.990002000000004,74.160004,18.280001000000002,67.75,27.24,81.91999799999999,39.070001,36.560001,19.030001000000002,35.27,53.699998,128.990005,23.799999,65.389999,45.349998,54.189999,70.360001,30.25,85.699997,34.740002000000004,31.33,16.6,63.630001,26.34,52.799999,76.93,29.559883000000003,54.470001,68.91999799999999,11124.919922
13.849985,46.77,75.589996,18.540001,67.510002,27.32,81.199997,39.469997,36.779999,18.950001,35.720001,53.309996,129.130005,23.99,64.779999,44.740002000000004,54.310001,71.029999,30.190001000000002,86.050003,33.77,31.389999,16.48,63.59,26.27,53.790001000000004,76.43,29.279884000000003,54.490002000000004,68.559998,11134.290039
14.109983999999999,48.049999,75.129997,18.43,68.779999,27.469998999999998,82.66999799999999,40.22,36.790001000000004,19.07,36.389998999999996,53.899995999999994,129.990005,24.040001,65.040001,44.939999,53.880001,71.150002,30.09,86.58000200000001,35.459998999999996,30.959999,16.91,63.540001000000004,26.25,53.380001,76.470001,29.049885999999997,54.529999,69.239998,11204.280273
14.049984,47.139998999999996,74.339996,18.049999,71.650002,27.57,82.589996,40.949999,37.040001000000004,19.299999,36.490002000000004,54.259997999999996,130.729996,23.82,64.760002,43.889998999999996,53.73,71.019997,30.09,87.440002,35.0,31.110001,16.82,63.939999,26.27,51.919998,76.400002,28.939885999999998,54.040001000000004,69.290001,11205.030273
13.439985,45.790001000000004,72.480003,17.469998999999998,68.529999,27.01,80.230003,39.399999,36.32,18.700001,35.290001000000004,53.249999,128.820007,23.35,64.279999,42.41,52.869999,70.529999,29.5,87.970001,34.48,30.85,16.459999,63.110001000000004,25.950001,50.529999,74.32,28.749887,54.040001000000004,68.269997,10991.990234
13.569985,46.080002,72.370003,17.780001000000002,68.970001,27.040001,80.620003,39.459998999999996,36.290001000000004,18.950001,35.189999,53.279999,130.100006,23.26,64.620003,43.459998999999996,53.360001000000004,70.339996,29.75,88.239998,34.560001,30.91,16.530001000000002,63.169998,25.91,51.119999,74.660004,29.119884000000003,53.610001000000004,69.190002,11045.269531
13.719984,47.599998,73.790001,18.299999,70.75,27.530001000000002,82.290001,40.569998999999996,37.220001,19.49,35.560001,52.879996999999996,130.46000700000002,23.49,65.010002,44.0,53.740002000000004,71.519997,29.91,89.33000200000001,35.25,31.0,16.860001,62.200001,26.139999,51.419998,76.019997,29.219884999999998,53.700001,68.660004,11167.320312
13.429984,46.119999,72.43,17.83,68.089996,26.93,81.440002,39.84,36.84,18.860001,35.23,51.969996,129.0,22.84,64.300003,42.580002,53.450001,70.589996,29.6,88.66999799999999,35.040001000000004,30.540001,16.719998999999998,62.16,26.059998999999998,50.740002000000004,74.949997,28.899886,53.639998999999996,67.769997,11008.610352
13.149985000000001,47.200001,74.389999,18.059998999999998,69.940002,27.540001,82.83000200000001,40.12,37.560001,19.26,35.869999,52.709998999999996,129.600006,23.26,65.33000200000001,43.529999,53.759997999999996,71.41999799999999,29.9,89.809998,35.27,30.860001,16.91,62.68,26.280001000000002,51.209998999999996,76.279999,29.289883000000003,53.740002000000004,67.839996,11151.830078
12.579986,45.860001000000004,72.790001,17.559998999999998,66.699997,26.559998999999998,80.760002,38.599998,36.59,18.58,35.419998,50.639996000000004,128.119995,22.559998999999998,64.699997,42.470001,53.18,70.639999,29.57,87.68,35.810001,30.129998999999998,17.26,61.709998999999996,25.9,50.0,74.160004,28.749887,54.02,66.470001,10926.769531
12.459986,44.43,71.0,17.530001000000002,65.959999,26.549999,80.190002,37.869999,35.34,18.1,35.240002000000004,50.929996,127.459999,22.17,65.139999,42.630001,53.66,70.660004,29.75,86.589996,35.59,29.85,17.18,62.16,25.77,50.619999,73.589996,28.679887,54.77,66.16999799999999,10866.830078
11.939986,42.5,67.970001,16.280001000000002,63.5,25.49,77.199997,36.689997999999996,34.009997999999996,17.309998999999998,33.959998999999996,48.329997999999996,123.91999799999999,21.51,63.400002,40.810001,52.299999,69.41999799999999,29.209999,84.239998,34.27,28.98,16.74,60.75,25.139999,49.799999,71.239998,28.009890000000002,53.23,63.889998999999996,10520.320312
11.999986999999999,40.599998,66.720001,16.18,62.099998,24.709999,77.099998,36.229997,33.41,16.879998999999998,33.43,46.729997999999995,122.099998,21.309998999999998,63.310001,40.759997999999996,52.669998,68.010002,30.07,82.629997,33.490002000000004,28.209999,16.459999,60.310001,25.1,49.259997999999996,69.459999,28.189889,52.400002,63.700001,10380.429688
12.589986,43.09,71.0,17.299999,66.690002,26.129998999999998,79.889999,38.239998,35.290001000000004,18.040001,35.290001000000004,49.099996999999995,126.269997,22.549999,64.75,41.950001,54.040001000000004,70.58000200000001,30.52,85.970001,34.25,28.940001000000002,17.0,62.419998,25.67,50.09,73.040001,28.609887,52.580002,65.230003,10785.139648
12.129986,43.330002,71.41999799999999,17.16,66.07,25.959999,79.699997,38.099998,35.759997999999996,18.0,35.630001,48.419999,126.889999,22.280001000000002,64.66999799999999,41.549999,53.610001000000004,70.480003,30.370001000000002,85.040001,33.509997999999996,28.879998999999998,17.01,62.369999,25.639999,49.779999,73.129997,28.399888,52.459998999999996,64.459999,10748.259766
12.459986,44.099998,72.870003,17.07,68.150002,26.74,80.059998,39.259999,35.130001,18.440001000000002,35.889998999999996,49.559996000000005,132.679993,23.09,64.900002,41.689999,54.02,70.66999799999999,30.4,86.440002,33.639998999999996,29.440001000000002,16.9,63.02,25.82,50.189999,73.150002,28.699886,52.48,64.910004,10896.910156
12.799985000000001,42.810001,71.760002,16.870001000000002,66.910004,25.530001000000002,78.91999799999999,38.59,34.75,18.049999,35.27,48.72,131.479996,22.5,64.66999799999999,40.810001,53.490002000000004,70.5,30.309998999999998,85.589996,33.310001,29.24,16.559998999999998,62.75,25.74,50.169998,72.860001,28.689887,52.400002,64.739998,10782.950195
12.359986,40.639998999999996,69.82,16.34,64.879997,24.940001000000002,77.83000200000001,37.649999,34.060001,17.639999,35.200001,47.429996,131.190002,21.889999,63.970001,39.889998999999996,53.34,69.589996,30.030001000000002,84.68,32.880001,28.93,16.200001,62.540001000000004,25.4,50.119999,71.58000200000001,28.509888,52.119999,63.599998,10620.160156
12.099986,41.220001,69.68,16.35,63.779999,24.870001000000002,77.730003,37.649999,34.200001,17.559998999999998,35.59,47.519998,130.440002,22.02,63.880001,39.84,53.41,70.139999,30.549999,84.68,32.779999,28.940001000000002,16.110001,63.380001,25.77,50.119999,71.029999,28.659886,52.73,63.27,10625.830078
11.819986,39.84,67.720001,15.95,63.189999,24.360001,76.849998,37.08,33.73,17.23,34.73,46.789999,129.949997,21.43,62.970001,39.02,53.099998,70.019997,30.030001000000002,84.019997,32.349998,28.6,15.81,63.209998999999996,25.59,49.830002,70.68,28.419889,53.709998999999996,62.790001000000004,10510.950195
11.779987,40.169998,66.209999,16.309998999999998,61.439999,24.26,76.599998,36.82,33.389998999999996,17.26,34.380001,46.999998,128.860001,21.6,62.220001,39.380001,53.119999,69.400002,30.290001,82.540001,32.619999,28.24,15.82,63.220001,25.57,50.139998999999996,69.349998,28.509888,53.040001000000004,62.450001,10444.370117
11.069987,38.619999,63.0,15.3,58.669998,23.309998999999998,73.599998,35.710001,31.99,16.26,32.889998999999996,45.949998,123.800003,20.790001,60.549999,37.830002,51.540001000000004,67.660004,29.129998999999998,79.58000200000001,31.82,27.110001,15.23,61.610001000000004,24.959999,48.419998,66.43,27.759890999999996,51.299999,60.330002,10068.009766
11.349986999999999,39.82,64.559998,15.99,60.09,23.459999,74.480003,36.099999,32.869999,16.42,33.02,46.58,125.41999799999999,20.91,60.880001,40.049999,51.59,67.860001,29.690001000000002,80.699997,32.040001000000004,26.84,15.4,61.849998,24.85,49.23,66.440002,27.95989,51.369999,60.880001,10193.389648
11.089986999999999,39.040001000000004,63.150002,15.4,59.220001,23.370001000000002,73.440002,35.399998,32.48,16.01,33.220001,45.689999,124.449997,20.67,60.57,38.619999,51.459998999999996,67.660004,28.93,79.589996,31.860001,26.27,15.22,61.400002,24.43,48.490002000000004,66.129997,27.489890999999997,51.0,60.189999,10066.570312
11.299987,39.0,62.779999,15.49,59.209998999999996,23.309998999999998,72.57,35.479997999999995,32.32,15.95,33.98,45.849996999999995,124.519997,20.85,60.349998,38.939999,50.619999,67.839996,28.370001000000002,79.470001,32.060001,26.07,15.06,61.049999,24.32,48.669998,66.160004,27.399890999999997,50.279999,59.709998999999996,10043.75
11.249986999999999,38.169998,63.259997999999996,15.47,59.73,22.889999,71.550003,35.079997999999996,33.07,16.01,34.040001000000004,45.719999,123.230003,20.700001,59.66,38.779999,50.080002,66.010002,28.4,79.16999799999999,32.419998,25.01,15.11,60.439999,24.129998999999998,48.0,66.150002,26.929894,50.02,59.310001,9974.450195
11.819986,40.330002,65.129997,16.18,62.060001,23.67,74.360001,36.789998,34.369999,16.66,34.549999,46.939997,126.389999,21.76,59.029999,40.419998,51.23,67.199997,29.059998999999998,81.43,33.619999,26.0,15.37,60.950001,24.629998999999998,49.73,68.110001,27.579890000000002,50.700001,61.459998999999996,10258.990234
11.639987,39.869999,64.18,15.74,60.759997999999996,23.16,73.870003,36.169996999999995,33.419998,16.35,33.860001000000004,46.009999,125.260002,21.42,58.299999,39.580002,51.400002,66.870003,28.6,79.309998,33.689999,25.799999,15.23,61.09,24.299999,49.470001,67.379997,27.519890999999998,50.560001,60.459998999999996,10136.629883
11.189987,39.189999,62.950001,15.44,59.27,23.0,72.290001,35.239998,33.330002,15.98,33.540001000000004,45.579997,124.339996,21.18,58.759997999999996,38.540001000000004,51.290001000000004,66.360001,28.9,78.07,33.529999,25.889999,14.99,61.16,24.33,48.599998,66.050003,27.209893,50.919998,59.25,10024.019531
11.479987,40.970001,64.339996,15.89,60.860001000000004,23.35,74.129997,36.189997,34.740002000000004,16.35,33.869999,47.269998,127.410004,21.809998999999998,59.73,39.549999,52.41,67.769997,29.530001000000002,78.739998,34.360001000000004,26.459999,15.2,61.740002000000004,24.780001000000002,49.779999,67.459999,27.589892,51.720001,60.77,10249.540039
11.369987,40.540001000000004,64.309998,15.81,61.110001000000004,23.719998999999998,73.910004,35.779999,34.709998999999996,16.450001,33.43,47.479997,127.959999,21.9,59.77,39.099998,52.75,67.849998,29.280001000000002,78.339996,34.290001000000004,26.860001,15.23,61.799999,24.799999,49.720001,67.849998,27.639891,51.720001,61.560001,10255.280273
10.839986999999999,38.41,61.150002,15.35,57.759997999999996,22.959999,71.279999,34.409999,33.689999,15.71,32.150002,46.05,125.279999,20.950001,58.009997999999996,37.619999,51.27,66.699997,28.51,76.099998,33.169998,25.790001,14.76,60.799999,24.17,48.610001000000004,65.139999,27.209893,50.400002,59.529999,9931.969727
10.509988,37.709998999999996,60.110001000000004,14.83,55.830002,22.76,71.349998,34.089998,33.040001000000004,15.41,31.549999,45.24,124.129997,20.309998999999998,58.0,36.720001,50.799999,66.75,28.32,74.739998,33.310001,25.290001,14.52,60.619999,24.32,48.27,63.220001,27.079894,50.740002000000004,59.299999,9816.490234
10.759986999999999,38.43,61.02,15.33,56.610001000000004,22.959999,71.019997,35.49,33.150002,15.48,31.809998999999998,45.879996999999996,123.720001,20.18,58.639998999999996,37.779999,51.560001,68.379997,28.639999,74.91999799999999,33.810001,25.110001,14.55,62.139998999999996,24.969998999999998,49.09,64.209999,27.679890999999998,50.779999,61.240002000000004,9939.980469
10.799988,38.110001000000004,61.709998999999996,15.01,56.810001,22.780001000000002,70.790001,35.579997999999996,32.939999,15.32,31.76,45.409998,123.900002,19.93,58.169998,37.119999,51.349998,68.260002,28.879998999999998,74.790001,33.709998999999996,24.790001,14.52,61.470001,24.9,48.790001000000004,63.419998,27.77989,50.990002000000004,60.029999,9899.25
11.249986999999999,40.029999,63.889998999999996,15.46,59.950001,22.77,74.16999799999999,36.989998,34.110001000000004,15.68,32.720001,46.499999,127.68,20.549999,58.5,38.290001000000004,52.450001,69.370003,29.379998999999998,77.43,34.650002,25.0,14.91,61.91,25.440001000000002,49.990002000000004,65.489998,28.339889000000003,51.220001,61.889998999999996,10172.530273
11.359987,40.130001,65.379997,15.6,60.23,22.91,74.059998,37.609999,34.240002000000004,15.56,32.220001,47.189997,128.449997,20.639999,58.459998999999996,38.09,51.650002,69.540001,29.299999,78.300003,34.860001000000004,25.66,15.46,61.009997999999996,25.290001,50.41,66.230003,28.559887,50.860001000000004,61.860001000000004,10211.070312
11.339986999999999,39.889998999999996,64.82,15.41,61.0,22.76,74.18,36.86,33.93,15.39,32.060001,46.879996000000006,128.5,20.889999,58.419998,37.330002,51.509997999999996,69.300003,29.389999,78.139999,35.02,25.5,15.33,61.25,25.17,50.049999,66.900002,28.629888,51.240002000000004,61.369999,10190.889648
11.589986999999999,41.59,67.480003,15.8,63.459998999999996,23.33,75.230003,37.859997,34.990002000000004,15.79,32.259997999999996,47.979997,129.78999299999998,21.48,59.139998999999996,38.25,52.18,70.400002,29.709999,79.769997,36.02,26.58,15.52,61.91,25.540001,51.23,68.599998,29.109885,51.639998999999996,62.509997999999996,10404.769531
11.409987,42.34,67.029999,15.87,64.389999,23.290001,74.949997,37.759997,34.790001000000004,15.85,32.139998999999996,48.009997,130.350006,21.49,59.240002000000004,38.52,52.400002,70.290001,29.73,80.879997,36.009997999999996,26.32,15.48,61.189999,25.52,50.830002,68.589996,29.179885,50.98,62.509997999999996,10409.459961
11.179986999999999,42.060001,67.260002,15.82,64.949997,23.17,75.32,37.799997,35.07,15.91,31.91,48.239996000000005,130.979996,21.52,59.18,38.439999,52.360001000000004,70.050003,29.98,81.029999,35.860001000000004,26.370001000000002,15.47,61.759997999999996,25.57,51.709998999999996,68.559998,29.089886,51.41,62.599998,10434.169922
11.109988000000001,42.029999,67.959999,15.82,65.849998,23.49,75.519997,38.359998,35.150002,15.95,31.940001000000002,47.979997,130.149994,21.4,59.18,39.18,52.310001,69.879997,30.01,81.18,35.669998,26.440001000000002,15.21,61.299999,25.43,51.349998,69.18,29.129886,51.549999,63.099998,10450.639648
11.719987,42.599998,67.970001,15.79,66.07,23.34,75.720001,38.31,35.060001,16.1,31.43,47.509997999999996,130.649994,21.190001000000002,59.130001,38.869999,52.48,69.91999799999999,29.940001000000002,81.470001,35.119999,25.950001,15.1,61.099998,25.440001000000002,51.169998,69.370003,29.059884999999998,51.02,63.130001,10442.410156
11.289987,41.939999,66.279999,15.58,64.110001,22.969998999999998,74.0,37.449999,34.349998,15.79,30.610001,46.769999,129.300003,20.98,59.16,38.330002,52.459998999999996,68.639999,29.360001,80.029999,35.130001,25.77,14.97,60.720001,25.360001,51.009997999999996,67.989998,29.059884999999998,50.68,61.939999,10293.519531
11.429986999999999,42.169998,67.449997,15.43,64.33000200000001,22.860001,72.260002,37.260001,34.34,15.39,30.5,46.889996000000004,130.110001,20.809998999999998,59.240002000000004,38.889998999999996,52.240002000000004,68.629997,29.540001,80.120003,35.419998,25.309998999999998,14.88,61.380001,25.440001000000002,51.110001000000004,67.989998,29.329883000000002,50.810001,61.099998,10298.44043
11.109988000000001,41.060001,67.43,15.02,63.369999,22.57,70.83000200000001,36.52,33.599998,15.08,29.67,45.889998,128.190002,20.32,59.599998,38.029999,51.799999,67.730003,29.469998999999998,78.18,35.610001000000004,25.0,14.46,60.869999,25.049999,50.540001000000004,67.349998,28.959887,50.029999,60.07,10152.799805
11.229987,42.669998,68.769997,15.42,64.709999,22.18,70.059998,36.66,33.48,14.91,30.200001,45.919998,127.120003,20.030001000000002,58.700001,39.439999,50.259997999999996,67.41999799999999,29.33,78.900002,35.93,24.530001000000002,14.64,59.790001000000004,24.790001,51.119999,67.860001,28.549888,48.799999,59.099998,10143.80957
11.029988000000001,42.110001000000004,67.300003,15.24,64.400002,22.42,69.959999,36.229997,33.220001,15.0,29.59,46.069996,128.979996,20.360001,59.450001,38.540001000000004,51.080002,67.33000200000001,28.940001000000002,78.980003,35.939999,24.309998999999998,14.54,60.619999,24.950001,51.07,67.110001,28.709888,49.57,58.470001,10138.519531
10.339988,40.09,63.040001000000004,14.57,60.849998,21.620001000000002,68.360001,35.239998,32.299999,14.48,28.629998999999998,44.299997999999995,125.089996,19.790001,59.240002000000004,37.060001,50.330002,66.459999,28.440001000000002,78.489998,35.43,23.309998999999998,14.28,60.32,24.459999,49.73,64.970001,28.619885999999997,48.900002,57.290001000000004,9870.299805
10.059988,39.700001,62.75,14.37,60.07,21.309998999999998,67.860001,34.589999,31.5,14.42,28.07,43.279999,123.480003,19.450001,59.060001,36.610001000000004,50.119999,65.870003,28.0,78.989998,34.970001,23.01,14.26,59.98,24.190001000000002,49.25,64.910004,28.019889000000003,48.07,57.07,9774.019531
10.049989,39.48,62.259997999999996,14.02,59.970001,21.26,67.480003,34.489999,31.49,14.12,27.92,42.889996999999994,122.57,19.25,59.07,36.080002,50.029999,66.709999,28.0,78.550003,34.439999,23.16,14.23,59.540001000000004,24.34,48.93,64.389999,28.129890000000003,48.34,56.610001000000004,9732.530273
9.999989,39.419998,61.939999,13.84,59.18,21.129998999999998,67.309998,34.06,31.379998999999998,13.88,27.76,42.81,121.860001,19.200001,59.080002,35.830002,50.049999,66.139999,27.82,77.66999799999999,34.220001,23.27,14.14,59.380001,24.290001,48.540001000000004,64.290001,26.809998999999998,48.0,56.57,9686.480469
10.209988000000001,39.209998999999996,61.360001000000004,14.06,59.810001,21.34,67.559998,34.049997999999995,31.719998999999998,13.97,27.34,43.169996999999995,123.459999,19.48,59.080002,36.330002,50.43,66.110001,28.25,78.139999,34.650002,23.82,14.29,59.34,24.41,48.580002,64.589996,26.610001,48.57,57.459998999999996,9743.620117
10.549988,41.150002,63.299999,14.71,62.18,22.48,69.449997,35.25,33.139998999999996,14.62,28.01,44.96,127.0,20.139999,60.610001000000004,38.150002,51.470001,67.309998,28.790001,80.519997,35.43,24.299999,14.62,60.82,24.33,49.950001,66.550003,26.52,48.919998,58.43,10018.280273
10.719988,42.119999,64.730003,14.86,63.169998,22.549999,70.410004,36.289997,33.34,14.83,28.15,45.48,127.970001,20.1,61.380001,38.16,52.419998,69.019997,29.030001000000002,81.220001,35.860001000000004,24.41,14.82,61.950001,24.57,50.09,67.230003,26.780001000000002,49.18,58.810001,10138.990234
10.939988,42.580002,64.660004,15.11,64.720001,22.700001,71.839996,36.9,33.75,14.95,28.26,45.249996,127.959999,20.24,60.540001000000004,38.849998,52.400002,69.220001,28.99,82.160004,36.299999,24.27,14.77,61.75,24.83,51.150002,67.510002,26.65,49.43,58.779999,10198.030273
10.869987,42.830002,64.339996,15.21,64.279999,22.860001,71.849998,36.52,33.77,14.93,28.309998999999998,45.679998,128.669998,20.57,60.209998999999996,39.189999,52.450001,69.940002,29.0,82.260002,36.09,24.83,14.93,62.09,24.84,51.119999,66.68,26.49,50.119999,58.939999,10216.269531
10.999988,44.169998,64.43,15.67,66.790001,23.09,73.230003,37.309999,34.450001,15.21,28.639999,46.769999,130.479996,21.01,60.5,40.48,52.720001,70.839996,29.4,83.550003,36.450001,25.129998999999998,14.79,62.389998999999996,24.950001,51.200001,67.760002,26.889999,50.540001000000004,59.419998,10363.019531
10.909988,43.700001,64.75,15.67,66.699997,23.74,73.050003,37.089998,34.240002000000004,15.2,28.280001000000002,47.339999,130.720001,21.360001,60.619999,40.349998,52.82,70.900002,29.32,83.050003,36.200001,25.440001000000002,14.84,62.66,24.959999,51.389998999999996,68.010002,26.84,50.349998,59.259997999999996,10366.719727
10.839986999999999,43.43,64.370003,15.39,66.510002,23.92,73.040001,37.169998,34.049999,15.25,28.34,47.419996000000005,130.720001,21.51,60.259997999999996,40.459998999999996,52.849998,71.33000200000001,29.32,83.059998,36.490002000000004,25.51,14.87,62.73,25.0,50.299999,68.150002,26.799999,50.41,59.27,10359.30957
10.409988,41.380001,61.900002,13.98,63.939999,22.75,71.5,35.979999,33.029999,14.55,27.110001,46.199998,128.029999,21.02,59.439999,39.0,52.369999,69.940002,28.809998999999998,80.949997,35.91,24.889999,14.56,61.990002000000004,24.690001000000002,49.619999,66.029999,26.690001000000002,49.669998,57.959998999999996,10097.900391
10.579988,41.580002,63.18,13.61,64.800003,22.73,72.0,36.050001,33.310001,14.62,27.07,46.679997,129.78999299999998,21.59,59.57,39.040001000000004,52.27,69.910004,28.83,81.220001,35.799999,25.23,14.73,61.860001000000004,24.879998999999998,49.709998999999996,66.389999,26.719998999999998,49.52,58.43,10154.429688
10.849988,42.060001,63.880001,13.77,66.43,23.049999,73.099998,36.809998,33.400002,14.94,27.93,46.609996,126.550003,21.65,58.580002,39.630001,53.240002000000004,70.870003,29.209999,82.190002,35.66,25.48,14.55,62.07,24.790001,50.349998,67.540001,26.67,50.880001,58.950001,10229.959961
10.589988,41.150002,63.18,13.36,66.870003,22.559998999999998,72.16999799999999,36.56,32.810001,14.84,27.469998999999998,45.48,125.269997,21.26,57.119999,38.419998,54.080002,70.110001,28.84,82.300003,35.189999,25.120001000000002,14.5,61.110001000000004,24.92,49.869999,67.029999,26.52,50.349998,58.169998,10120.530273
10.819988,43.189999,66.599998,13.66,68.0,23.27,73.440002,37.729999,33.59,15.21,28.219998999999998,46.069996,127.470001,21.780001000000002,57.02,39.349998,54.259997999999996,71.400002,29.280001000000002,84.75,35.18,25.84,14.81,61.369999,25.51,49.290001000000004,69.529999,27.0,50.860001000000004,59.380001,10322.299805
