AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM,^DJI
111.309998,76.910004,134.630005,70.82,27.23,86.989998,55.209998999999996,103.769997,27.290001,180.320007,118.68,148.779999,31.74,93.41999799999999,62.049999,40.959998999999996,101.900002,145.78999299999998,49.799999,46.75,123.190002,32.790001000000004,73.400002,101.07,116.050003,92.550003,72.08000200000001,44.060001,65.68,77.889999,16790.189453
110.779999,77.18,137.020004,70.379997,27.540001,88.120003,55.380001,103.389999,27.77,182.229996,119.650002,150.08999599999999,32.32,94.980003,62.130001,41.52,101.769997,147.53999299999998,50.950001,46.799999,122.099998,33.290001000000004,73.720001,102.16999799999999,116.43,93.510002,73.220001,43.849998,66.360001,79.199997,16912.289062
109.5,77.18,139.03999299999998,71.839996,27.91,89.910004,56.130001,104.610001,28.030001000000002,181.070007,121.059998,152.279999,32.52,95.08000200000001,62.130001,41.98,102.949997,149.479996,51.02,47.450001,124.910004,33.09,74.400002,103.089996,116.08000200000001,94.33000200000001,73.900002,44.23,66.879997,80.029999,17050.75
112.120003,77.33000200000001,139.699997,71.300003,27.91,89.57,56.18,105.559998,28.07,179.190002,121.33000200000001,152.389999,32.139998999999996,95.370003,61.93,42.02,102.760002,149.899994,50.950001,47.110001000000004,124.940002,33.240002000000004,74.480003,102.940002,119.269997,95.370003,73.980003,44.16,66.690002,79.260002,17084.490234
111.599998,77.309998,140.679993,70.5,27.959999,88.739998,55.66,106.349998,28.09,180.229996,121.900002,151.139999,32.209998999999996,95.989998,61.720001,42.0,103.239998,150.059998,50.709998999999996,47.0,126.43,33.220001,74.33000200000001,103.720001,122.510002,95.43,74.989998,44.299999,66.93,79.300003,17131.859375
111.790001,76.599998,140.28999299999998,70.16999799999999,27.85,88.379997,55.759997999999996,106.589996,27.870001000000002,180.970001,121.610001,149.619995,32.040001000000004,95.449997,61.549999,41.650002,103.379997,149.110001,49.470001,46.889998999999996,125.809998,32.98,74.110001,103.309998,123.989998,94.279999,75.0,44.360001000000004,66.730003,79.160004,17081.890625
110.209999,76.16999799999999,134.220001,70.709999,27.82,89.760002,56.400002,105.730003,27.6,179.509995,120.269997,150.009995,32.799999,94.529999,59.990002000000004,41.68,102.82,148.320007,49.540001000000004,46.68,125.839996,33.040001000000004,74.209999,102.769997,122.07,92.16999799999999,74.199997,43.990002000000004,60.029999,80.160004,16924.75
111.860001,76.739998,137.389999,70.83000200000001,28.15,90.720001,56.700001,107.889999,28.030001000000002,184.96000700000002,121.809998,150.08999599999999,32.75,97.150002,61.889998999999996,41.919998,103.660004,149.190002,50.720001,47.009997999999996,128.78999299999998,34.080002,74.269997,104.959999,120.16999799999999,93.18,75.339996,44.669998,59.330002,81.480003,17141.75
111.040001,77.209999,137.600006,69.68,28.25,91.290001,57.27,108.239998,28.98,185.179993,122.739998,150.389999,33.040001000000004,98.239998,62.43,42.02,104.82,148.699997,51.48,47.509997999999996,130.470001,34.41,74.900002,105.900002,119.980003,93.0,76.0,44.700001,58.889998999999996,82.480003,17215.970703
111.730003,77.0,138.419998,69.269997,28.25,90.029999,57.049999,109.470001,28.99,185.740005,123.099998,149.220001,33.59,97.940002,62.220001,41.990002000000004,104.489998,148.0,51.400002,47.619999,133.21000700000002,34.5,75.160004,106.32,120.730003,92.050003,76.989998,44.700001,58.849998,80.989998,17230.539062
113.769997,76.949997,138.880005,70.269997,28.5,89.989998,57.189999,109.839996,28.780001000000002,185.509995,122.849998,140.639999,33.439999,97.589996,62.52,42.290001000000004,103.839996,149.110001,50.389998999999996,47.77,132.369995,34.0,74.43,108.949997,120.41999799999999,95.620003,76.279999,45.240002000000004,58.75,80.83000200000001,17217.109375
113.760002,76.510002,141.190002,69.66999799999999,28.280001000000002,89.33000200000001,57.279999,110.089996,28.85,179.699997,123.300003,140.919998,33.369999,97.629997,62.060001,42.189999,102.540001,149.820007,50.59,47.200001,132.470001,33.459998999999996,73.589996,110.699997,118.110001,97.970001,75.459999,44.860001000000004,58.639998999999996,80.209999,17168.609375
115.5,72.5,146.309998,70.879997,29.01,91.620003,59.189999,113.25,29.58,183.559998,124.360001,144.08999599999999,34.400002,99.529999,63.189999,43.240002000000004,110.870003,156.0,52.009997999999996,48.029999,132.41000400000001,33.330002,74.849998,112.32,113.809998,99.790001,76.41999799999999,45.889998999999996,58.900002,82.889999,17489.160156
119.08000200000001,74.589996,146.699997,71.75,29.35,91.239998,60.27,113.089996,29.51,185.5,124.610001,144.679993,34.900002,100.309998,63.869999,42.790001000000004,112.589996,155.78999299999998,52.880001,52.869999,130.529999,34.049999,77.029999,112.279999,115.91999799999999,100.620003,77.07,46.16,58.299999,82.980003,17646.699219
115.279999,74.190002,146.699997,71.519997,28.950001,88.769997,60.369999,113.519997,29.549999,187.009995,125.010002,143.66000400000001,34.59,99.940002,63.900002,42.59,112.18,156.53999299999998,52.91,54.25,131.380005,34.16,77.489998,112.769997,116.529999,100.230003,78.18,46.360001000000004,58.02,81.220001,17623.050781
114.550003,74.010002,148.46000700000002,70.389999,29.049999,87.699997,62.049999,113.769997,29.459999,186.309998,124.470001,137.860001,34.470001,100.190002,63.639998999999996,42.610001000000004,111.639999,156.729996,53.470001,53.689999,130.820007,34.990002000000004,77.290001,113.410004,119.370003,98.879997,77.519997,46.169998,57.48,81.089996,17581.429688
119.269997,74.449997,147.880005,71.970001,29.360001,89.790001,63.369999,114.339996,29.389999,191.320007,123.82,140.830002,34.709998999999996,100.480003,65.5,42.73,112.940002,158.080002,55.099998,53.98,131.28999299999998,35.450001,76.510002,114.260002,119.779999,99.32,78.870003,46.48,57.639998999999996,82.279999,17779.519531
120.529999,74.220001,147.179993,71.970001,29.139999,89.889999,63.34,115.040001,29.34,189.889999,123.629997,140.550003,34.029999,101.370003,65.209999,42.790001000000004,112.620003,157.610001,54.869999,53.360001000000004,131.119995,34.77,77.019997,114.290001,119.709999,99.050003,78.510002,46.400002,57.959998999999996,82.230003,17755.800781
119.5,73.260002,148.070007,72.989998,28.85,90.879997,63.400002,113.739998,28.92,187.5,123.639999,140.080002,33.860001000000004,101.029999,64.25,42.349998,112.25,157.21000700000002,54.66,52.639998999999996,131.029999,33.82,76.379997,112.889999,117.779999,98.410004,77.58000200000001,46.880001,57.240002000000004,82.739998,17663.539062
121.18,73.940002,148.399994,74.339996,28.77,94.959999,63.939999,115.040001,29.4,189.679993,124.410004,140.369995,34.110001000000004,102.16999799999999,65.540001,42.240002000000004,112.110001,159.919998,55.110001000000004,53.240002000000004,131.190002,35.060001,76.599998,113.870003,118.690002,99.389999,75.220001,46.779999,57.610001000000004,85.279999,17828.759766
122.57,74.029999,148.08999599999999,74.75,28.610001,98.139999,64.010002,115.540001,29.59,190.690002,125.660004,141.880005,34.310001,101.959999,65.779999,42.16,112.08000200000001,158.75,55.110001000000004,54.150002,131.399994,34.970001,77.050003,113.690002,117.660004,100.0,77.900002,46.450001,58.110001000000004,86.849998,17918.150391
122.0,74.07,148.190002,74.550003,28.469998999999998,96.769997,64.269997,113.25,29.540001,191.649994,125.379997,141.630005,34.150002,101.940002,65.849998,41.970001,112.400002,158.91000400000001,55.529999,54.400002,130.360001,34.139998999999996,77.059998,114.08000200000001,114.639999,100.33000200000001,78.349998,46.139998999999996,58.369999,85.980003,17867.580078
120.91999799999999,73.93,147.970001,74.220001,28.43,94.550003,64.809998,113.0,29.639999,192.020004,125.720001,139.889999,34.0,102.33000200000001,66.440002,42.330002,112.849998,158.990005,55.049999,54.380001,131.860001,34.150002,76.389999,113.970001,116.230003,100.800003,79.260002,46.200001,58.610001000000004,84.809998,17863.429688
121.059998,74.300003,147.940002,73.839996,28.450001,94.029999,66.110001,115.66999799999999,29.92,199.169998,125.980003,138.25,33.84,101.91999799999999,68.459999,41.959998999999996,113.309998,159.259995,54.610001000000004,54.919998,131.779999,33.93,75.57,113.099998,114.809998,100.800003,78.75,45.779999,58.779999,84.470001,17910.330078
120.57,73.41999799999999,145.979996,71.889999,28.18,92.32,66.769997,116.41999799999999,29.75,196.759995,124.5,135.309998,33.349998,100.839996,67.389999,41.540001000000004,112.93,157.470001,54.240002000000004,54.16,130.479996,33.650002,75.400002,112.83000200000001,114.260002,99.660004,78.040001,45.299999,58.490002000000004,81.949997,17730.480469
116.769997,73.370003,145.149994,72.43,27.98,93.230003,66.339996,117.41999799999999,30.120001000000002,197.809998,125.260002,135.470001,33.209998999999996,101.449997,67.68,41.77,113.220001,157.58999599999999,54.43,53.509997999999996,130.0,33.790001000000004,75.769997,114.050003,115.889999,98.68,79.480003,45.099998,58.68,82.349998,17758.210938
116.110001,72.910004,144.990005,71.910004,27.82,92.190002,67.0,116.519997,30.67,197.389999,124.709999,135.020004,32.860001000000004,101.860001,67.349998,42.040001000000004,113.849998,159.050003,53.720001,53.650002,127.41999799999999,33.740002000000004,75.959999,114.379997,114.540001,98.260002,79.18,45.32,57.580002,81.620003,17702.220703
115.720001,71.980003,142.53999299999998,68.660004,27.83,89.860001,66.110001,116.209999,30.16,192.770004,123.809998,133.03999299999998,32.400002,100.269997,66.0,41.580002,112.110001,156.300003,53.029999,53.32,125.980003,33.389998999999996,74.660004,112.309998,112.82,99.220001,78.309998,44.830002,56.950001,79.410004,17448.070312
112.339996,71.199997,142.58999599999999,69.629997,26.209999,88.68,67.050003,114.839996,30.280001000000002,190.389999,120.0,131.75,32.110001000000004,99.879997,65.559998,41.380001,109.970001,155.649994,53.029999,52.84,121.860001,33.27,73.959999,112.0,111.410004,96.480003,78.110001,44.23,56.419998,78.099998,17245.240234
114.18,71.660004,144.419998,70.389999,26.790001,91.449997,67.239998,115.91999799999999,30.360001,192.16000400000001,120.839996,133.71000700000002,32.099998,101.220001,66.510002,41.959998999999996,111.059998,158.21000700000002,53.700001,53.77,123.459999,33.16,75.300003,112.889999,113.82,97.83000200000001,78.900002,45.040001000000004,57.869999,80.900002,17483.009766
113.690002,71.110001,146.080002,69.389999,26.809998999999998,91.029999,67.07,116.129997,30.32,190.570007,126.18,133.820007,32.639998999999996,101.5,66.129997,41.669998,110.940002,157.029999,53.709998999999996,52.970001,122.58000200000001,32.869999,75.07,112.739998,114.389999,97.550003,78.83000200000001,45.080002,59.919998,79.959999,17489.5
117.290001,72.150002,148.279999,70.32,27.120001000000002,92.209999,67.099998,118.139999,30.52,193.66000400000001,126.540001,135.820007,33.16,102.66999799999999,67.449997,42.279999,112.529999,157.389999,54.23,53.849998,125.779999,33.310001,75.900002,114.68,117.25,97.709999,80.459999,45.380001,60.93,80.739998,17737.160156
118.779999,72.739998,149.240005,70.019997,27.370001000000002,90.83000200000001,66.989998,118.709999,30.27,193.029999,126.860001,136.740005,34.299999,102.489998,67.660004,43.110001000000004,113.300003,158.380005,54.279999,53.939999,125.779999,32.290001000000004,76.220001,115.019997,110.629997,98.300003,80.150002,45.759997999999996,60.700001,80.300003,17732.75
119.300003,72.41999799999999,149.399994,71.139999,27.57,89.010002,66.699997,120.07,30.66,191.470001,130.21000700000002,138.5,34.66,102.480003,67.540001,42.43,113.910004,158.949997,54.099998,54.189999,132.649994,32.18,75.82,115.83000200000001,112.970001,98.220001,80.190002,45.389998999999996,60.07,79.790001,17823.810547
117.75,72.239998,148.33999599999999,71.019997,27.43,90.010002,66.519997,119.41999799999999,30.59,189.190002,132.5,138.46000700000002,34.48,102.769997,66.879997,42.959998999999996,114.470001,158.649994,54.009997999999996,54.189999,132.46000700000002,31.33,75.970001,115.629997,112.160004,98.089996,80.110001,44.990002000000004,60.259997999999996,80.279999,17792.679688
118.879997,71.629997,148.649994,71.400002,27.27,91.349998,67.41999799999999,117.949997,30.66,188.669998,133.600006,138.600006,34.360001000000004,102.040001,66.779999,43.360001000000004,114.279999,157.75,53.48,54.25,132.509995,31.969998999999998,76.449997,115.440002,113.190002,97.360001,79.790001,45.189999,59.919998,81.879997,17812.189453
118.029999,71.690002,147.429993,71.489998,27.24,90.870003,67.260002,118.66999799999999,30.360001,189.149994,134.649994,138.0,34.450001,101.959999,66.860001,43.360001000000004,114.400002,157.630005,53.720001,53.689999,134.130005,32.869999,75.900002,114.800003,114.410004,97.269997,79.559998,44.919998,60.240002000000004,81.25,17813.390625
117.809998,71.849998,146.949997,71.220001,27.32,90.370003,67.089996,115.129997,30.360001,190.470001,134.740005,138.46000700000002,34.459998999999996,102.370003,67.16999799999999,43.150002,114.230003,157.990005,53.959998999999996,53.93,134.330002,32.790001000000004,75.699997,114.849998,114.339996,96.800003,79.839996,45.23,59.889998999999996,81.230003,17813.390625
118.300003,71.639999,145.449997,72.650002,27.25,91.32,67.339996,113.470001,29.940001000000002,190.020004,133.880005,139.419998,34.77,101.239998,66.68,42.619999,114.160004,156.580002,53.009997999999996,54.349998,132.279999,32.77,74.839996,114.57,112.709999,96.050003,79.010002,45.450001,58.84,81.660004,17719.919922
117.339996,72.199997,147.740005,71.559998,27.57,92.480003,67.279999,115.389999,30.17,193.070007,134.429993,141.279999,35.09,102.360001,67.610001,42.889998999999996,114.449997,156.899994,54.57,55.220001,133.309998,33.619999,75.940002,115.68,116.260002,96.699997,79.910004,45.580002,58.990002000000004,81.889999,17888.349609
116.279999,71.199997,146.96000700000002,71.029999,27.440001000000002,90.25,67.269997,114.0,29.969998999999998,190.259995,133.809998,139.699997,34.830002,102.050003,66.660004,42.77,113.720001,155.699997,53.82,55.209998999999996,132.649994,32.900002,75.790001,114.709999,117.639999,95.25,79.040001,44.919998,58.349998,79.550003,17729.679688
115.199997,70.41999799999999,145.559998,69.639999,26.950001,88.849998,66.230003,111.889999,30.030001000000002,185.199997,130.929993,138.919998,34.040001000000004,100.790001,65.800003,42.459998999999996,113.389999,154.380005,52.59,54.200001,129.119995,32.389998999999996,75.739998,111.290001,115.0,94.699997,78.290001,44.560001,59.040001000000004,78.410004,17477.669922
119.029999,71.099998,148.5,69.980003,27.48,89.709999,67.75,114.239998,30.49,189.990005,134.529999,140.429993,34.939999,102.949997,67.889999,43.290001000000004,116.199997,158.220001,53.639998999999996,55.91,132.330002,32.799999,77.83000200000001,114.059998,117.739998,95.730003,80.400002,45.709998999999996,59.66,78.860001,17847.630859
118.279999,70.610001,148.449997,68.360001,27.49,87.279999,67.099998,113.83000200000001,30.370001000000002,185.490005,133.929993,139.550003,34.990002000000004,103.32,67.0,43.200001,116.41999799999999,157.75,53.68,55.810001,131.600006,32.66,78.370003,113.589996,115.910004,95.910004,79.550003,46.060001,60.5,76.800003,17730.509766
118.230003,69.910004,144.990005,66.540001,27.15,86.440002,66.599998,112.480003,30.190001000000002,182.919998,133.83999599999999,138.050003,34.75,102.41999799999999,65.959999,43.009997999999996,116.529999,156.78999299999998,53.470001,55.790001000000004,131.699997,32.529999,77.75,112.370003,115.879997,94.230003,79.07,45.700001,59.610001000000004,74.629997,17568.0
115.620003,69.860001,144.240005,65.910004,26.73,87.599998,74.489998,111.470001,30.469998999999998,180.71000700000002,131.899994,136.610001,34.810001,102.150002,65.459999,42.66,116.58000200000001,156.050003,52.82,54.98,128.83999599999999,32.290001000000004,77.699997,111.040001,115.050003,94.160004,77.879997,45.360001000000004,59.130001,75.629997,17492.300781
116.16999799999999,70.110001,146.41000400000001,66.379997,26.77,89.300003,74.550003,110.760002,30.65,182.110001,132.53999299999998,136.779999,34.77,102.639999,65.610001,42.759997999999996,117.199997,157.520004,53.689999,55.27,128.639999,32.360001000000004,77.790001,110.989998,116.209999,93.870003,78.120003,45.32,59.560001,75.690002,17574.75
113.18,68.860001,144.619995,65.43,26.16,86.440002,70.440002,108.040001,30.26,176.559998,130.440002,134.570007,34.27,101.68,64.07,42.27,116.08000200000001,154.830002,52.150002,54.060001,126.290001,32.060001,77.779999,109.760002,115.980003,93.300003,76.110001,44.82,59.360001000000004,74.339996,17265.210938
112.480003,68.83000200000001,143.0,66.120003,26.49,89.33000200000001,67.91999799999999,109.349998,30.26,176.399994,132.009995,135.929993,34.470001,102.150002,64.269997,42.450001,116.260002,157.630005,52.200001,55.139998999999996,127.860001,32.18,78.290001,111.029999,115.849998,93.029999,76.870003,45.450001,60.389998999999996,76.029999,17368.5
110.489998,70.150002,146.529999,66.75,26.85,92.760002,66.5,112.160004,30.32,182.009995,131.28999299999998,137.78999299999998,35.18,104.129997,66.099998,43.07,116.93,148.130005,52.900002,55.200001,128.610001,32.259997999999996,79.68,113.18,117.610001,93.260002,78.620003,45.549999,59.639998999999996,79.43,17524.910156
111.339996,70.709999,148.110001,67.720001,27.24,93.440002,66.230003,113.790001,30.98,186.21000700000002,132.899994,139.28999299999998,35.299999,105.25,67.529999,43.84,117.839996,149.949997,54.02,56.130001,130.929993,32.580002,80.989998,114.540001,118.83000200000001,95.129997,79.860001,46.509997999999996,60.299999,79.150002,17749.089844
108.980003,69.57,145.559998,64.900002,26.719998999999998,90.540001,65.230003,112.010002,30.549999,182.610001,131.350006,136.75,34.91,103.639999,66.279999,43.490002000000004,117.5,148.850006,52.66,55.700001,130.220001,32.330002,80.290001,113.269997,119.220001,93.870003,78.690002,46.099998,58.98,77.959999,17495.839844
106.029999,67.870003,139.580002,65.110001,26.27,89.809998,63.400002,107.720001,30.280001000000002,175.490005,130.28999299999998,134.899994,33.869999,101.949997,64.400002,42.5,116.660004,146.919998,51.639998999999996,54.130001,128.520004,31.99,78.129997,110.129997,115.82,92.339996,76.32,45.560001,58.849998,77.279999,17128.550781
107.33000200000001,68.400002,140.899994,65.239998,26.639999,89.239998,63.82,106.589996,30.4,177.75,131.309998,135.5,34.240002000000004,101.58000200000001,65.540001,42.779999,117.690002,147.479996,51.869999,54.830002,129.800003,32.459998999999996,78.949997,110.940002,117.410004,93.610001,77.16999799999999,45.900002,59.549999,77.260002,17251.619141
107.230003,68.849998,142.380005,68.410004,26.889999,90.269997,64.629997,106.739998,30.49,180.050003,131.880005,137.929993,34.73,102.709999,65.68,43.290001000000004,117.720001,148.970001,52.099998,55.349998,131.850006,32.52,79.599998,112.480003,117.440002,94.870003,77.379997,46.34,60.540001000000004,77.650002,17417.269531
108.610001,69.970001,144.059998,69.889999,27.4,93.809998,66.029999,105.559998,30.950001,182.949997,133.110001,138.53999299999998,35.0,103.489998,66.730003,43.669998,118.800003,151.16000400000001,52.98,55.82,128.71000700000002,32.560001,79.91999799999999,113.209999,118.690002,96.300003,78.559998,46.950001,61.09,80.190002,17602.609375
108.029999,70.160004,143.529999,69.379997,27.379998999999998,92.050003,66.400002,105.860001,30.83,182.470001,132.899994,138.25,34.98,103.720001,66.599998,43.540001000000004,118.57,151.190002,52.849998,55.669998,63.18,32.619999,79.790001,113.269997,118.339996,96.300003,78.260002,46.709998999999996,60.830002,79.33000200000001,17552.169922
106.82,69.760002,144.53999299999998,68.58000200000001,27.309998999999998,90.360001,66.470001,107.25,30.9,181.619995,132.679993,137.610001,34.93,103.220001,66.379997,43.490002000000004,118.75,151.220001,52.84,55.950001,63.810001,32.419998,79.91999799999999,113.480003,118.33000200000001,96.089996,78.529999,46.75,60.75,78.739998,17528.269531
108.739998,70.550003,147.350006,69.190002,27.77,91.25,67.57,107.08000200000001,31.280001000000002,183.529999,133.699997,139.779999,35.439999,104.029999,67.07,43.709998999999996,120.07,152.889999,53.34,56.549999,64.260002,32.830002,80.360001,115.019997,119.82,97.269997,79.209999,47.209998999999996,61.610001000000004,79.160004,17720.980469
107.32,70.160004,146.41000400000001,68.690002,27.530001000000002,90.089996,67.33000200000001,106.339996,31.049999,182.009995,133.350006,139.33999599999999,34.990002000000004,103.779999,66.589996,43.57,119.43,151.91000400000001,53.25,56.310001,63.25,32.75,80.07,114.290001,118.91999799999999,96.900002,78.349998,46.77,61.68,78.110001,17603.869141
105.260002,69.550003,144.58999599999999,67.959999,27.16,89.959999,66.599998,105.08000200000001,31.15,180.229996,132.25,137.619995,34.450001,102.720001,66.029999,42.959998999999996,118.139999,150.639999,52.82,55.48,62.5,32.279999,79.410004,112.860001,117.639999,96.07,77.550003,46.220001,61.299999,77.949997,17425.029297
105.349998,67.589996,140.5,67.989998,26.41,88.849998,63.07,102.980003,30.709999,177.139999,131.070007,135.949997,33.990002000000004,100.480003,63.619999,42.400002,117.58000200000001,146.820007,52.48,54.799999,61.52,31.950001,78.370003,109.970001,116.459999,95.57,75.699997,45.869999,61.459998999999996,77.459999,17148.939453
102.709999,66.550003,141.070007,67.279999,26.290001,89.610001,64.279999,100.900002,30.74,174.08999599999999,130.429993,135.850006,33.830002,100.900002,63.73,42.549999,119.199997,147.46000700000002,53.150002,55.049999,62.380001,32.18,78.620003,110.470001,116.68,95.720001,76.269997,46.5,62.919998,78.120003,17158.660156
100.699997,64.41999799999999,138.830002,66.220001,26.01,86.07,63.380001,100.360001,30.25,169.83999599999999,129.080002,135.169998,33.080002,100.389999,62.810001,42.32,118.400002,144.490005,52.419998,54.049999,61.490002000000004,31.610001,77.860001,109.040001,115.489998,93.120003,75.269997,45.52,63.549999,77.470001,16906.509766
96.449997,63.84,133.009995,63.939999,25.41,83.019997,61.5,99.5,28.969998999999998,164.619995,125.400002,132.860001,31.84,99.220001,60.27,41.619999,115.660004,140.970001,51.959998999999996,52.169998,59.849998,31.4,77.18,106.440002,112.089996,91.900002,73.790001,45.27,65.029999,76.230003,16514.099609
96.959999,63.630001,129.990005,63.290001000000004,24.780001000000002,82.129997,61.169998,99.25,28.450001,163.940002,123.900002,131.630005,31.51,98.160004,58.919998,41.509997999999996,115.480003,140.490005,51.080002,52.330002,58.869999,31.0,75.970001,105.989998,110.160004,90.400002,72.879997,44.830002,63.540001000000004,74.690002,16346.450195
98.529999,64.050003,130.21000700000002,61.470001,25.27,80.769997,59.18,99.91999799999999,28.58,165.729996,125.779999,133.229996,32.060001,97.57,58.830002,41.580002,116.690002,140.46000700000002,51.25,52.299999,59.549999,31.07,76.66999799999999,106.790001,109.58000200000001,90.5,73.91999799999999,45.09,64.220001,73.690002,16398.570312
99.959999,64.400002,131.919998,61.599998,25.35,82.150002,58.599998,101.459999,28.639999,165.71000700000002,127.489998,132.899994,32.68,98.239998,58.959998999999996,42.119999,117.440002,140.860001,51.759997999999996,52.779999,59.939999,31.0,76.510002,107.980003,112.260002,90.5,74.760002,44.93,63.619999,75.199997,16516.220703
97.389999,62.849998,128.119995,60.889998999999996,24.6,81.33000200000001,56.790001000000004,98.480003,28.24,158.990005,121.400002,131.169998,31.91,97.019997,57.34,41.849998,115.120003,138.720001,50.66,51.639998999999996,58.779999,30.370001000000002,75.849998,106.059998,109.230003,88.83000200000001,73.099998,44.150002,61.919998,75.650002,16151.410156
99.519997,63.290001000000004,129.199997,62.27,24.66,85.470001,57.400002,99.110001,29.059998999999998,161.389999,119.620003,132.91000400000001,32.740002000000004,98.889999,58.200001,41.880001,116.620003,141.179993,51.799999,53.110001000000004,58.509997999999996,31.110001,76.150002,106.980003,110.760002,89.010002,73.800003,44.869999,63.060001,79.120003,16379.049805
97.129997,62.91,125.629997,59.869999,23.620001000000002,83.66999799999999,54.09,93.900002,28.49,155.610001,119.230003,130.029999,29.76,97.0,57.040001000000004,41.5,115.18,138.690002,51.139998999999996,50.990002000000004,57.560001,30.809998999999998,74.980003,105.099998,109.269997,85.629997,71.83000200000001,44.43,61.93,77.58000200000001,15988.080078
96.660004,62.639998999999996,126.059998,59.029999,23.85,81.510002,53.220001,93.970001,28.49,156.820007,119.760002,128.110001,29.799999,97.5,57.009997999999996,41.919998,117.5,138.389999,51.34,50.560001,58.32,30.690001000000002,76.730003,105.760002,112.58000200000001,85.239998,71.389999,44.869999,62.560001,76.400002,16016.019531
96.790001,63.029999,122.139999,58.810001,22.9,78.980003,52.790001000000004,92.540001,28.0,153.75,116.459999,121.860001,29.59,95.75,55.509997999999996,41.380001,115.779999,136.96000700000002,50.549999,50.790001000000004,59.040001000000004,30.66,75.83000200000001,103.650002,114.790001,84.83000200000001,70.68,44.419998,60.84,73.18,15766.740234
96.300003,62.639998999999996,123.400002,59.689999,22.9,81.050003,53.560001,94.019997,28.59,151.649994,120.220001,122.910004,29.66,95.940002,55.25,41.389998999999996,117.839996,137.759995,50.919998,50.48,60.560001,30.58,76.720001,102.699997,113.5,85.57,71.559998,45.869999,61.880001,74.099998,15882.679688
101.41999799999999,55.060001,124.610001,60.98,23.370001000000002,83.540001,54.740002000000004,96.900002,28.24,156.860001,122.760002,122.5,29.93,96.75,56.950001,42.060001,118.400002,139.520004,51.349998,52.290001000000004,60.880001,30.709999,77.360001,103.139999,114.33000200000001,86.349998,72.699997,47.040001000000004,62.689999,76.57,16093.509766
99.440002,55.02,124.010002,57.91,23.17,80.889999,52.990002000000004,95.290001,28.040001,151.119995,121.709999,122.08000200000001,29.6,96.400002,55.66,42.16,119.199997,137.570007,50.919998,51.790001000000004,60.700001,30.5,76.849998,102.08000200000001,113.379997,84.900002,71.739998,47.029999,63.450001,73.980003,15885.219727000002
99.989998,55.09,128.009995,59.16,23.719998999999998,84.120003,53.459998999999996,96.269997,28.309998999999998,154.449997,122.199997,122.589996,29.940001000000002,101.18,57.080002,42.080002,120.43,144.779999,51.450001,52.169998,61.110001000000004,30.67,78.809998,103.25,113.959999,85.650002,71.879997,48.25,64.0,76.699997,16167.230469
93.41999799999999,54.52,116.58000200000001,58.32,23.43,83.290001,51.459998999999996,94.32,28.0,153.720001,121.57,120.959999,29.809998999999998,102.160004,57.040001000000004,42.09,120.870003,145.550003,50.369999,51.220001,59.580002,30.52,78.800003,103.309998,112.33000200000001,85.809998,70.910004,49.029999,63.950001,75.290001,15944.459961000002
94.089996,52.880001,118.010002,61.080002,23.110001,85.91999799999999,52.009997999999996,93.529999,28.209999,157.059998,122.279999,122.220001,29.969998999999998,102.269997,57.279999,42.57,122.379997,147.320007,49.200001,52.060001,61.200001,30.200001,79.82,104.470001,111.379997,86.449997,69.33000200000001,49.009997999999996,64.220001,76.989998,16069.639647999998
97.339996,53.5,120.129997,62.240002000000004,23.790001,86.470001,52.759997999999996,95.82,29.1,161.559998,125.760002,124.790001,31.02,104.440002,59.5,42.919998,123.779999,151.0,50.669998,55.09,62.009997999999996,30.49,81.690002,107.040001,115.160004,87.690002,74.489998,49.970001,66.360001,77.849998,16466.300781
96.43,54.700001,121.559998,62.700001,23.48,85.290001,53.299999,95.150002,28.639999,159.649994,126.510002,124.83000200000001,30.82,104.370003,58.860001000000004,43.0,124.610001,148.729996,50.75,54.709998999999996,63.16,30.17,81.120003,107.010002,115.889999,87.559998,74.379997,50.759997999999996,67.5,76.290001,16449.179688
94.480003,53.66,117.519997,60.669998,22.83,81.239998,56.18,93.120003,28.24,151.699997,125.269997,122.940002,29.799999,103.410004,57.029999,42.439999,123.949997,147.869995,50.41,53.0,62.549999,30.139999,80.220001,106.029999,113.879997,85.41999799999999,73.400002,49.91,66.860001,74.589996,16153.540038999998
96.349998,54.110001000000004,121.870003,63.27,23.1,84.620003,58.759997999999996,95.139999,28.67,152.679993,123.790001,124.720001,29.34,104.139999,57.41,42.720001,121.470001,152.520004,50.049999,52.16,62.490002000000004,29.67,81.099998,106.889999,112.75,85.959999,74.379997,50.619999,66.269997,78.480003,16336.660156
96.599998,54.380001,123.610001,65.959999,23.540001,84.790001,59.099998,95.43,29.18,156.490005,121.110001,127.650002,29.77,103.900002,58.400002,42.529999,120.660004,153.440002,48.59,52.0,60.169998,29.0,80.699997,107.489998,114.199997,88.120003,73.68,50.43,66.41999799999999,79.83000200000001,16416.580078
